Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
62,39,94,95020,3,1.8,3,149,0,0,0,1,0
45,23,142,91814,1,0.2,1,0,0,0,0,1,0
31,6,201,93174,1,7.7,3,0,1,0,1,1,1
32,13,42,90393,1,1.2,1,0,0,0,0,1,0
35,10,70,94972,1,2.0,1,281,0,0,0,1,0
36,11,25,95107,1,2.8,1,314,0,0,0,1,1
48,24,26,90683,1,1.3,3,0,0,0,0,0,0
62,36,89,90415,2,1.3,1,0,0,0,0,1,1
30,2,168,95274,1,4.9,1,0,0,0,0,0,1
29,5,96,95215,3,2.6,2,233,0,1,0,0,0
35,8,100,95677,4,2.1,2,196,0,0,0,1,0
41,17,73,92266,4,2.3,3,0,0,0,0,1,0
48,22,91,94064,3,3.0,1,0,0,0,0,0,0
53,19,188,91756,4,7.9,1,0,1,0,1,1,1
28,5,95,96224,2,3.5,1,391,0,0,0,0,1
43,5,18,94963,3,1.0,3,349,0,0,0,0,0
37,13,86,94867,2,5.6,1,0,0,0,0,0,0
52,27,99,92177,3,1.2,1,0,0,0,0,1,0
36,15,79,95020,1,2.6,3,0,0,0,0,1,1
37,4,170,92263,1,1.4,3,0,0,0,0,1,1
27,1,81,94314,1,3.3,1,0,0,0,0,1,0
37,8,121,93969,4,2.7,3,0,0,0,0,1,1
55,33,107,95972,4,1.3,3,267,0,0,0,1,0
61,36,165,91384,1,2.6,3,251,1,0,1,1,1
49,22,108,95585,1,1.2,3,0,0,0,0,1,0
35,8,86,91174,4,0.8,3,162,0,1,0,1,0
45,16,57,90258,1,0.3,1,0,0,0,0,0,0
40,21,38,93228,3,4.2,1,190,0,0,0,1,1
31,5,21,91862,1,1.9,1,0,0,0,0,1,0
53,22,36,92843,1,5.0,3,142,0,0,0,1,1
60,30,163,93763,1,5.9,3,0,1,0,1,0,1
57,29,16,92140,4,1.2,2,0,0,1,0,1,0
28,3,48,91757,1,0.4,2,0,0,0,0,1,0
55,26,104,94344,3,3.3,2,0,0,0,0,0,0
51,30,47,94055,4,2.7,1,0,0,1,0,0,0
52,22,31,90416,2,1.7,1,0,0,0,0,1,0
40,8,54,92169,1,2.0,3,174,0,0,0,1,0
31,3,83,94712,1,1.1,3,0,0,0,0,0,1
31,5,116,96013,1,6.0,2,163,0,0,0,0,1
27,5,84,94402,1,0.7,3,0,0,0,0,0,0
27,-1,94,94910,4,2.4,2,0,0,0,0,1,0
52,23,55,94986,1,3.4,3,0,0,0,0,1,0
38,21,101,90326,1,3.2,3,207,1,0,1,1,1
31,12,75,92178,3,2.2,1,144,0,0,0,0,0
40,14,174,94803,1,5.2,1,0,0,0,0,0,0
36,9,50,92369,3,0.9,2,190,0,0,0,0,1
52,31,171,91469,3,2.8,2,0,0,1,0,0,0
43,23,50,91704,1,0.0,1,0,0,0,0,0,0
32,4,32,93389,2,0.2,1,175,0,0,0,0,0
31,2,51,94909,1,1.8,3,0,0,0,0,1,0
33,7,83,92280,1,1.9,3,0,0,1,0,0,1
54,30,154,92317,2,5.8,1,0,0,0,0,1,1
48,14,62,91584,1,2.4,3,311,0,0,0,1,0
55,32,14,91731,2,1.3,1,0,0,0,0,0,0
47,23,104,91652,3,3.1,2,246,0,1,0,1,1
50,27,83,90211,2,2.6,3,0,0,0,0,1,0
46,15,36,92852,2,1.8,3,192,0,0,0,0,0
58,29,207,95966,4,0.0,1,0,1,0,1,1,0
48,19,24,92143,3,2.3,2,203,0,0,0,1,1
56,27,177,94901,4,1.1,2,0,0,1,0,0,0
52,28,45,95099,1,0.3,3,0,0,1,0,1,0
59,30,60,96122,1,4.1,3,106,0,0,0,1,0
47,22,31,94298,4,2.7,2,0,0,0,0,1,1
46,18,30,95727,4,1.4,1,181,0,0,0,0,0
30,7,41,95969,1,2.3,3,0,0,0,0,1,1
28,2,96,91905,3,2.9,3,0,0,0,0,0,0
37,10,91,90544,4,2.6,1,0,0,0,0,1,0
57,34,102,94858,2,0.8,1,0,0,0,0,1,0
57,33,83,94264,3,0.3,2,314,0,0,0,0,0
29,12,56,96109,3,1.3,3,156,0,0,0,0,0
41,26,122,92121,1,0.4,2,0,0,1,0,0,0
28,10,58,91287,1,1.1,1,163,0,0,0,0,0
47,21,192,94979,1,9.0,2,0,0,0,0,1,1
43,22,184,93795,2,7.6,1,0,1,0,1,1,1
50,23,53,96126,1,3.2,2,0,0,0,0,0,0
34,18,30,95338,3,3.8,3,124,0,0,0,1,0
62,37,27,94899,4,0.3,2,0,0,0,0,1,1
62,37,24,90391,1,2.9,3,0,0,0,0,0,0
33,8,76,94129,1,2.1,3,0,0,0,0,1,0
30,18,204,91903,1,9.2,3,0,0,0,1,1,1
45,23,18,94942,1,3.1,3,0,0,0,0,1,0
49,24,31,95058,2,1.6,1,0,0,0,0,0,0
40,24,93,90464,1,2.8,1,370,0,0,0,1,0
58,36,30,92167,3,2.9,2,0,0,1,0,0,1
60,34,117,91643,3,7.6,2,302,0,0,0,0,0
42,22,29,94281,1,2.6,3,0,0,0,0,0,0
51,19,157,94939,2,7.8,1,0,1,0,1,0,1
40,16,52,96008,2,1.7,1,0,0,0,0,0,0
57,31,193,91165,2,8.5,3,0,1,0,1,0,1
41,18,169,93352,1,7.7,1,0,1,0,0,0,0
50,22,29,90441,1,1.8,3,0,0,0,0,1,0
60,35,49,93461,3,0.9,2,141,0,0,0,1,1
60,35,87,91591,2,1.9,3,0,0,0,0,1,0
60,36,108,90311,1,0.3,3,0,0,0,0,1,0
52,18,92,95783,1,1.6,3,196,0,0,0,1,1
46,19,37,95796,1,3.0,3,0,0,0,0,1,0
65,40,23,94761,4,3.6,2,132,0,0,0,1,0
35,12,115,90518,1,2.9,1,0,0,0,0,1,0
43,15,94,94394,4,3.0,2,220,0,0,1,1,1
62,31,102,92271,2,2.9,3,0,0,0,0,0,1
52,24,20,93268,4,1.9,1,386,0,0,0,1,0
55,30,58,90064,1,3.2,3,0,0,0,0,1,1
49,13,15,95077,1,1.0,1,0,0,0,0,1,0
57,35,118,91611,4,1.3,1,0,0,1,0,1,1
34,14,97,93080,1,1.3,1,0,0,0,0,1,1
40,11,52,93418,3,1.1,1,207,0,0,0,0,1
34,10,169,93231,2,6.8,1,0,0,0,0,0,0
46,17,52,94978,4,0.3,3,150,0,0,0,0,0
57,31,13,95751,1,0.6,1,0,0,0,0,1,0
53,18,41,90288,3,1.4,2,0,0,1,0,1,1
32,7,43,91656,1,1.5,1,164,0,0,0,1,0
46,20,61,90515,1,2.4,1,147,0,1,0,1,0
36,11,34,94876,2,1.9,3,0,0,0,0,1,0
51,26,98,92191,1,2.4,1,0,0,0,0,0,0
27,0,16,90390,2,1.5,3,0,0,0,0,1,0
29,2,121,94749,4,1.5,1,0,0,0,0,0,0
37,18,74,95146,1,5.7,3,182,0,0,0,1,1
49,17,94,94249,2,3.0,1,0,0,1,0,1,0
44,14,173,95049,3,1.4,1,0,0,0,0,1,0
45,13,28,96237,1,2.6,3,163,0,0,0,1,0
60,39,115,94250,4,2.7,2,0,0,0,0,0,0
28,5,77,93146,4,0.2,2,0,0,0,0,1,1
56,30,181,93728,1,1.1,1,0,0,0,0,0,1
38,7,91,93545,2,2.1,1,0,0,0,0,1,1
26,4,29,92320,2,1.6,1,0,0,0,0,0,0
44,17,93,92308,3,2.4,1,0,0,0,0,1,1
37,8,89,94309,1,5.9,1,0,0,0,0,0,0
26,0,37,93385,1,3.5,1,0,0,0,0,1,1
54,29,80,92118,2,0.6,3,225,0,0,0,0,1
56,34,105,90303,1,3.6,1,0,0,1,0,0,0
38,16,138,91785,1,2.7,3,269,1,0,1,1,1
25,-1,94,95791,1,2.5,1,0,0,0,0,1,0
45,24,27,94381,2,2.1,3,0,0,0,0,0,0
60,33,169,96132,1,7.2,1,0,0,0,0,1,0
58,35,94,94180,2,3.1,3,272,0,0,0,0,1
53,26,198,92848,4,8.9,2,0,1,0,0,0,0
48,27,58,95914,1,3.2,1,295,0,0,0,1,0
33,1,87,96215,1,3.5,3,0,0,0,0,1,1
33,16,197,91649,1,5.9,1,0,1,0,0,0,0
48,14,174,93336,2,5.0,1,0,1,0,1,0,1
36,16,15,95054,1,1.5,2,125,0,0,0,1,1
57,31,103,93219,1,3.6,1,212,0,0,0,1,0
57,30,92,94901,3,2.4,3,0,0,0,0,0,1
33,3,97,92168,1,2.6,1,315,0,0,0,1,0
35,5,213,92376,4,4.5,2,0,0,0,0,1,1
27,-1,81,90383,1,0.3,3,143,0,0,0,1,1
26,-1,107,94262,2,3.4,3,217,0,0,0,0,0
27,0,117,95756,1,2.4,3,256,0,0,0,0,1
44,29,39,95965,1,4.2,3,130,0,0,0,1,1
44,11,18,94091,1,0.3,2,165,0,0,0,1,0
60,37,90,95153,1,2.0,1,0,0,0,0,0,0
63,38,108,90302,1,0.6,2,403,0,0,0,1,0
45,17,33,90320,2,1.1,2,0,0,0,0,0,1
42,16,189,90620,1,8.2,1,0,0,0,0,0,1
59,20,182,95240,3,4.5,2,0,1,0,1,0,0
44,15,33,90102,2,1.1,3,0,0,0,0,1,0
40,14,81,91846,4,2.3,2,0,0,0,0,0,1
46,13,95,93233,4,1.6,1,0,1,0,0,1,0
34,7,100,94716,1,1.7,1,0,0,0,0,1,1
27,1,32,94985,1,2.8,3,0,0,0,0,1,1
59,38,32,94711,4,2.0,3,0,0,0,0,0,0
32,10,30,96248,1,1.9,3,173,0,0,0,1,0
61,34,85,93431,1,2.6,1,0,0,1,0,1,0
32,6,32,94050,1,1.8,2,0,0,0,0,0,0
52,25,61,92165,1,3.6,2,114,0,0,0,0,0
47,22,189,93425,4,6.2,2,0,0,0,0,1,1
46,26,28,92965,1,0.0,1,152,0,0,0,1,0
31,9,58,93398,1,2.8,2,0,0,0,0,1,0
64,37,96,94253,1,0.3,1,378,0,0,0,1,0
57,25,194,90374,4,6.6,3,0,0,0,0,0,0
48,28,34,95970,2,2.3,3,0,0,0,0,1,0
24,-2,82,94301,2,2.8,1,214,0,0,0,0,0
32,10,96,93138,4,2.3,3,0,0,1,0,1,1
55,33,68,94213,1,2.8,1,0,0,0,0,0,0
49,19,69,96001,2,0.0,1,0,0,0,0,0,1
43,22,51,95179,1,1.2,3,0,0,0,0,1,0
51,20,93,92357,2,7.2,1,0,0,0,0,1,0
58,35,115,91653,3,0.4,2,0,0,1,0,1,0
43,14,73,95811,1,1.3,3,0,0,0,0,1,1
63,35,56,90202,4,3.2,1,233,0,0,0,0,0
35,18,171,93208,4,4.1,2,0,0,0,0,0,1
54,32,109,94122,4,1.4,2,0,0,0,0,0,0
33,5,197,93299,4,6.0,1,0,1,0,1,0,0
51,18,192,94184,1,0.2,1,377,0,0,0,1,0
26,1,113,91223,3,4.2,1,207,0,0,0,0,1
43,14,96,91919,3,1.7,3,308,0,0,0,0,0
66,41,15,94980,2,0.2,1,0,0,0,0,1,0
60,35,150,94423,2,5.1,1,0,1,0,1,0,1
34,10,29,95979,1,3.5,2,0,0,0,0,1,0
47,15,169,92337,4,5.3,1,208,1,1,0,0,1
29,9,31,91441,2,3.2,1,0,0,0,0,0,0
35,18,30,94264,1,1.8,3,154,0,0,0,1,0
45,13,107,94762,2,0.3,3,138,0,0,0,1,1
48,29,75,92048,2,0.2,1,0,0,0,0,1,1
57,33,106,90396,1,3.0,1,0,0,0,0,0,0
33,11,27,94155,1,1.8,1,149,0,0,0,0,1
59,29,60,92129,3,2.6,3,0,0,0,0,0,0
28,5,25,93018,2,1.4,3,0,0,0,0,0,0
36,6,88,94200,4,2.3,1,0,0,0,0,1,0
33,7,46,94889,1,2.8,3,0,0,0,0,0,0
48,11,26,95089,1,1.6,3,0,0,0,0,1,0
35,11,109,94779,3,2.1,3,522,0,1,0,0,0
59,34,79,94922,1,2.3,3,0,0,0,0,1,0
56,28,86,94946,1,2.2,3,0,0,0,0,1,0
27,2,17,90380,4,2.5,1,134,0,0,0,1,0
58,22,28,93218,3,1.0,1,0,0,0,0,0,0
52,21,200,91826,1,3.3,1,0,0,0,1,1,1
39,20,112,91495,1,3.1,3,133,0,0,0,1,1
34,14,30,92181,3,2.9,3,0,0,0,0,0,0
55,30,15,95085,1,2.6,3,104,0,0,0,0,0
38,13,82,91646,2,2.7,1,0,0,0,0,0,1
51,28,180,91825,4,0.3,1,0,0,0,0,1,1
59,33,108,94754,2,3.4,3,0,0,0,0,1,1
56,32,107,95336,2,1.6,1,392,0,0,0,1,0
29,13,27,93248,1,1.5,3,0,0,1,0,1,0
56,34,38,95715,1,4.9,3,90,0,0,0,1,0
47,16,44,91881,1,0.2,2,0,0,0,0,0,0
47,16,94,90469,2,1.6,1,0,0,0,0,1,0
31,5,123,94163,1,3.7,3,0,0,0,0,1,1
41,14,16,93057,2,1.8,1,0,0,0,0,0,0
34,7,28,92232,1,2.0,3,0,0,0,0,1,1
34,6,44,92285,1,2.6,1,132,0,0,0,1,1
34,5,154,93159,1,0.5,3,223,0,0,0,1,0
57,32,71,94787,2,2.5,1,146,0,0,0,0,0
35,14,100,91895,1,3.2,1,240,0,0,0,0,0
61,37,169,91589,1,4.5,3,341,0,0,1,1,0
34,6,41,95125,3,1.7,2,0,0,0,0,0,1
61,32,80,92260,1,2.2,1,367,0,0,0,1,0
62,28,167,92322,2,5.2,1,0,0,0,0,0,0
63,36,160,95289,3,1.8,2,0,0,1,0,0,1
56,28,98,90110,4,0.7,3,0,0,0,0,1,0
44,16,77,95205,3,1.1,1,343,0,0,0,1,1
58,31,51,95856,1,1.0,3,150,0,0,0,1,0
32,6,96,91443,1,3.3,1,233,0,0,0,1,0
58,34,55,95658,2,1.5,3,202,0,0,0,1,0
37,11,108,92279,1,3.0,3,293,0,1,0,1,0
38,15,201,94690,1,8.5,3,0,1,1,1,1,0
56,37,46,91428,2,2.0,3,0,0,0,0,0,0
51,28,175,92925,3,3.0,1,0,1,0,1,0,0
54,32,107,94182,1,2.2,3,0,0,0,1,1,0
47,21,105,93010,1,2.9,1,0,0,0,0,1,0
50,26,100,90244,3,3.0,2,0,0,0,0,1,0
49,29,28,94142,2,2.6,1,0,0,0,0,0,1
56,28,78,95112,3,2.8,2,0,0,0,0,1,0
47,19,61,94908,1,2.2,3,0,0,0,0,1,1
30,2,173,94084,2,6.3,3,0,0,0,0,1,0
56,24,51,90383,3,2.5,1,0,0,0,0,0,1
47,22,85,93162,4,1.6,2,0,0,0,0,1,0
48,13,47,95279,1,0.2,3,164,0,0,0,1,0
42,18,108,92099,2,3.1,1,0,0,0,0,0,1
38,9,110,95960,2,1.2,1,0,0,0,0,1,1
39,14,45,95026,1,2.6,1,140,0,0,0,0,0
38,9,34,94231,1,3.2,3,142,0,0,0,1,0
36,10,96,91818,1,1.5,1,0,0,0,0,0,1
62,37,50,92181,1,2.2,3,168,0,0,0,1,0
42,22,35,94771,4,2.2,3,196,0,0,0,1,1
28,4,98,91529,4,3.6,2,0,0,0,0,0,0
63,33,92,90555,4,2.2,1,0,0,0,0,0,1
60,35,95,95808,1,1.0,2,0,0,0,0,1,0
57,31,60,90312,2,3.2,2,0,0,0,0,1,0
28,8,30,92186,2,2.5,3,202,0,0,0,1,0
35,12,56,94182,3,0.3,2,0,0,1,0,1,0
61,37,88,93225,3,3.1,3,0,0,1,0,1,0
41,18,89,92110,4,3.0,3,123,0,0,0,0,0
41,18,27,96109,1,2.8,3,167,0,0,0,1,0
61,25,120,95040,1,1.1,1,0,0,0,0,1,0
31,7,52,92027,2,0.3,1,0,0,0,0,0,0
47,26,26,96006,2,3.4,1,115,0,0,0,1,1
55,28,92,90355,1,1.4,1,164,0,0,0,0,0
36,8,87,93451,1,3.4,1,0,0,0,0,1,0
42,28,102,95142,1,1.7,1,0,0,0,0,1,1
65,36,204,92026,2,7.8,1,0,1,0,1,0,0
52,30,32,93021,4,0.3,3,176,0,0,0,1,0
43,8,87,95039,1,2.0,3,0,0,0,0,1,0
32,4,102,93048,3,1.7,2,158,0,0,0,0,1
25,-1,88,95091,1,3.2,3,0,0,0,0,1,0
31,4,23,92269,3,0.3,3,0,0,1,0,1,0
57,29,106,94944,1,2.5,3,0,0,0,0,0,0
29,2,52,94391,4,1.2,1,0,0,0,0,1,0
28,6,25,95077,4,1.2,3,149,0,0,0,1,0
63,39,204,92340,2,6.7,1,286,1,0,0,1,1
27,4,50,95351,1,2.5,1,107,0,0,0,1,0
27,5,51,90355,1,2.4,3,0,0,0,0,1,1
53,24,15,90358,4,0.2,1,0,0,0,0,1,0
46,11,92,94811,1,2.2,1,251,0,0,0,0,0
60,31,16,94855,2,1.6,1,126,0,0,0,0,0
32,9,42,90159,1,3.9,1,0,0,0,0,1,0
58,36,51,90374,4,3.4,3,0,0,0,0,1,0
63,36,36,90431,4,2.2,2,323,0,0,0,0,0
53,20,199,93220,2,0.0,3,0,0,0,0,0,0
59,31,28,93301,1,1.6,1,110,0,0,0,0,0
32,10,211,92114,1,5.4,1,0,0,0,0,1,0
34,6,172,90413,2,0.0,1,0,0,0,0,1,1
27,0,51,91385,3,2.5,1,0,0,0,0,0,0
44,17,47,90386,1,0.3,1,332,0,0,0,1,0
59,32,33,90527,1,0.9,1,181,0,1,0,1,0
34,19,151,94122,1,6.1,3,0,1,0,1,1,0
57,32,32,92290,3,3.0,1,312,0,0,0,1,0
48,19,87,93145,4,2.6,3,0,0,1,0,0,1
59,32,127,94842,4,2.1,3,0,0,0,0,1,1
44,12,94,90347,1,2.3,1,0,0,0,0,1,0
37,8,104,91002,1,1.3,3,0,0,0,0,1,0
40,10,54,94148,1,3.7,3,157,0,1,0,1,0
48,12,184,94502,4,5.8,1,0,1,0,0,0,1
43,25,58,94411,4,2.3,3,0,0,0,0,1,0
25,-1,31,95091,1,0.3,1,0,0,0,0,0,0
49,26,89,92141,4,1.4,2,0,0,0,0,0,0
58,32,79,92935,1,0.0,3,0,0,0,0,1,1
43,14,16,92281,1,3.0,3,189,0,0,0,1,1
56,35,103,90232,1,0.3,3,0,0,1,0,0,0
53,35,52,94994,3,3.3,3,0,0,0,0,0,1
66,42,101,92284,2,1.5,2,0,0,0,0,1,0
38,15,88,94300,1,2.2,3,0,0,0,0,1,1
47,18,79,90407,3,2.0,3,0,0,0,0,0,1
55,34,20,93282,2,3.0,3,0,0,0,0,1,0
48,26,91,92243,1,2.6,3,0,0,0,0,1,0
52,30,30,94988,4,0.3,3,136,0,0,0,1,0
40,15,170,92289,1,2.0,1,129,0,0,0,1,1
54,38,18,91383,3,3.7,3,0,0,1,0,1,0
59,28,55,95470,3,2.5,1,0,0,0,0,0,0
33,2,107,91754,2,2.4,2,0,0,0,0,1,1
23,-2,26,93378,2,2.0,2,0,0,0,0,0,1
32,10,109,91741,1,2.9,3,0,0,0,0,1,0
33,4,88,93262,2,2.6,1,0,0,0,0,1,1
53,20,92,92693,3,2.2,2,0,0,0,0,0,1
58,34,114,95193,2,0.0,1,332,1,0,1,1,0
32,9,29,93057,2,1.9,3,0,0,0,0,1,0
34,14,29,94941,1,2.5,3,138,0,0,0,1,1
57,38,67,95381,4,0.2,3,0,0,1,0,1,0
33,6,44,95849,4,1.5,3,0,0,0,0,0,0
52,22,98,95063,1,3.2,3,124,0,1,0,1,0
58,34,19,95127,1,2.8,1,164,0,0,0,1,1
59,36,30,94974,3,0.3,3,328,0,0,0,0,1
41,29,112,94000,4,3.7,3,0,0,0,0,1,1
41,16,47,95804,3,2.2,2,0,0,1,0,0,0
55,31,52,95203,1,3.2,3,0,0,0,0,1,1
59,32,189,94348,1,2.5,3,0,0,0,0,0,1
58,28,150,91289,2,4.7,3,0,0,0,0,0,1
31,5,203,91902,1,7.1,1,0,1,0,1,0,0
59,32,155,91671,1,2.8,3,0,0,0,0,1,1
29,4,112,95159,1,8.7,3,0,0,1,0,0,1
54,32,109,94169,3,3.9,2,0,0,0,0,0,0
33,10,82,93285,4,6.6,1,0,0,0,0,0,1
58,30,121,93507,4,3.6,2,360,0,0,0,1,0
56,29,179,93229,1,7.9,3,256,0,0,0,1,1
39,5,33,92234,2,1.5,3,0,0,0,0,1,0
44,22,83,92210,1,3.3,1,322,0,0,0,0,0
34,6,107,92242,2,2.7,3,0,0,0,0,1,0
38,4,87,91530,4,2.6,1,0,0,0,0,0,1
33,7,56,94302,1,2.9,2,353,0,0,0,1,0
58,28,32,95019,2,3.5,1,0,0,0,0,1,1
49,21,113,92274,2,3.8,2,0,0,0,0,0,0
29,13,87,95110,1,1.3,3,0,0,1,0,1,0
43,21,157,94916,2,6.5,1,0,0,0,1,1,1
42,22,49,94903,1,0.3,1,0,0,0,0,1,0
53,24,28,96187,3,1.5,1,0,0,0,0,0,0
47,20,41,94203,3,1.6,2,167,0,0,0,1,0
63,35,45,91690,4,0.2,3,0,0,1,0,1,0
58,27,197,91506,1,6.3,3,196,1,0,1,1,0
43,28,42,95624,3,2.3,2,0,0,0,0,1,0
54,32,181,91854,2,5.4,1,0,1,1,1,0,1
53,24,50,90275,4,1.1,3,0,0,0,0,0,0
31,8,37,94143,1,4.9,1,160,0,0,0,1,0
43,22,37,90416,1,3.0,1,0,0,0,0,1,0
44,18,99,95113,4,2.4,1,0,0,0,0,1,0
41,17,51,91365,4,1.1,1,175,0,0,0,0,1
58,34,35,90047,1,2.4,3,400,0,0,0,1,0
30,11,48,95072,3,4.1,1,211,0,0,0,0,0
54,33,60,95194,2,2.6,2,0,0,0,0,1,0
45,27,100,90240,1,1.1,1,0,0,0,0,1,0
43,20,209,93349,1,8.2,1,202,1,0,1,0,1
49,21,34,92078,2,2.7,3,0,0,0,0,0,0
46,29,41,90442,1,2.4,3,146,0,0,0,1,0
26,5,53,94127,1,2.7,3,0,0,0,0,1,0
64,36,135,94125,1,3.2,3,0,0,0,0,1,0
39,13,52,93229,4,1.9,2,132,0,0,0,0,0
56,35,53,92126,3,3.2,1,0,0,0,0,1,1
56,26,18,94411,1,1.4,3,407,0,0,0,1,1
52,18,32,94304,2,2.3,1,0,0,0,0,1,0
26,5,194,91669,1,1.7,3,0,0,0,1,1,1
59,32,94,92433,4,2.4,2,0,0,0,0,1,0
33,7,177,92044,1,9.3,1,0,1,0,1,0,1
38,11,23,94181,4,0.7,1,0,0,0,0,0,0
61,35,31,94412,1,1.7,3,0,0,0,0,1,0
