Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
62,33,50,95903,1,2.5,3,0,0,0,0,1,0
54,30,167,90228,4,2.7,2,0,1,0,0,1,0
40,6,92,94921,4,0.3,2,0,0,0,0,0,0
60,27,39,95842,3,2.0,3,0,0,0,0,0,1
47,32,117,93231,4,4.5,3,0,1,0,0,1,1
57,30,90,91288,2,0.6,3,170,0,0,0,1,0
56,37,95,92224,1,3.3,1,0,0,0,0,0,0
55,25,180,94293,4,6.3,2,0,1,0,0,1,0
37,20,53,94950,1,2.7,1,0,0,1,0,1,0
37,9,96,95107,4,0.0,1,212,0,0,0,1,0
54,22,87,90391,2,0.7,3,0,0,0,0,1,0
44,20,100,93153,1,2.9,3,0,0,0,0,0,0
47,27,30,90685,4,1.9,2,274,0,0,0,0,1
48,12,25,95818,1,0.9,2,0,0,0,0,0,1
37,11,87,91791,2,2.8,1,0,0,0,0,1,1
45,17,89,92683,4,2.6,2,205,0,0,0,1,0
24,-1,93,90537,2,2.9,1,0,0,0,0,1,1
37,13,32,91625,3,2.4,3,0,0,0,0,0,0
39,12,37,93039,4,2.2,1,0,0,0,0,0,0
38,4,41,93020,4,2.5,3,0,0,0,0,1,1
39,20,203,95212,1,7.5,1,0,1,0,0,1,0
57,32,74,92155,3,2.6,2,0,0,0,0,1,1
64,29,162,94615,2,1.7,1,0,0,0,0,1,0
29,1,174,93208,4,2.6,1,0,1,0,0,1,1
42,20,169,95342,2,1.4,1,0,0,0,0,1,1
50,27,171,93272,2,2.9,3,0,0,0,0,0,1
39,12,33,93049,3,2.8,3,247,0,0,0,1,0
60,31,11,94827,3,1.5,2,152,0,1,0,1,0
30,7,65,90152,1,1.4,1,0,0,0,0,0,0
42,18,41,90505,2,1.6,1,191,0,0,0,0,1
60,33,51,94176,3,1.3,1,0,0,0,0,1,1
54,30,48,92969,3,0.2,3,0,0,1,0,1,0
55,28,68,94213,2,2.3,1,0,0,0,0,1,0
55,31,51,94251,1,2.9,1,0,0,0,0,1,0
58,25,84,90344,1,2.6,1,0,0,0,0,0,0
50,28,101,92172,1,2.9,2,0,0,0,0,0,0
58,40,26,93317,4,3.2,1,0,0,0,0,1,0
36,6,101,92069,2,0.0,2,224,0,0,0,1,1
52,22,196,91228,4,2.6,2,0,0,0,0,1,0
28,6,180,95177,3,3.8,1,0,1,0,0,1,0
41,15,27,93105,2,1.2,2,0,0,0,0,1,0
47,28,78,95028,1,2.9,2,345,0,0,0,1,0
49,20,217,95086,3,9.5,2,0,0,0,1,0,1
53,24,84,94291,2,1.0,1,0,0,0,0,0,0
60,38,16,94671,4,1.3,3,0,0,0,0,1,1
38,15,168,94916,2,5.8,2,0,0,0,0,1,0
39,20,101,92329,4,1.9,2,350,0,0,0,1,0
59,34,92,91500,4,2.5,1,0,0,0,0,1,0
30,11,66,95004,3,2.0,3,0,0,0,0,0,0
47,28,189,95060,3,3.2,3,157,0,1,1,1,0
53,26,50,91836,3,2.2,1,0,0,0,0,1,0
25,3,101,95278,1,0.4,1,0,0,0,0,0,1
48,21,96,94297,1,2.9,2,0,0,1,0,1,1
39,13,87,93309,1,2.5,2,0,0,0,0,1,0
54,25,28,94014,4,0.7,2,0,0,0,0,0,0
28,3,47,93012,1,0.2,2,311,0,0,1,1,1
33,6,112,94958,4,7.5,1,0,1,0,0,0,1
29,10,102,95008,4,2.3,1,0,0,0,0,1,0
65,38,143,93318,1,2.1,1,0,0,0,0,1,0
24,0,194,95202,1,7.0,1,200,0,0,0,1,0
30,11,78,92188,1,0.3,3,0,0,0,0,0,1
54,24,83,91779,2,1.9,1,0,0,0,0,0,1
61,37,103,93015,4,1.7,3,281,1,0,0,1,0
46,19,97,94985,1,3.1,2,0,0,0,0,0,0
33,6,26,95979,4,1.7,3,0,0,0,0,1,0
53,27,94,94265,1,7.1,2,0,0,0,0,1,0
36,13,41,95875,2,0.3,3,0,0,0,0,0,0
54,21,46,94834,3,1.9,1,148,0,1,0,1,0
59,37,39,92915,3,2.1,2,0,0,0,0,0,0
58,21,23,93207,2,0.9,3,0,0,0,0,0,0
54,29,45,94894,2,1.9,1,0,0,0,0,1,0
43,24,169,94932,1,7.2,1,0,0,0,0,1,1
40,24,82,90416,1,1.5,3,0,0,0,0,0,0
38,8,73,94870,4,1.0,3,164,0,0,0,0,0
62,33,83,94259,2,1.8,3,211,0,0,0,0,1
23,-2,34,92932,4,0.3,3,0,0,0,0,0,0
49,21,33,95035,2,0.7,1,442,0,0,0,0,1
32,5,76,92151,2,2.3,1,0,0,0,0,0,0
66,42,15,96183,2,1.4,1,0,0,0,0,1,1
66,41,42,92177,2,5.8,1,284,0,0,0,1,0
50,26,108,90669,1,3.0,2,0,0,0,0,0,0
26,6,106,91324,3,1.3,1,0,0,0,0,0,0
61,36,41,95195,3,1.7,2,0,0,1,0,0,0
58,23,53,94848,3,1.0,1,0,0,0,0,0,0
50,20,52,94099,4,0.5,2,0,0,0,0,0,1
63,37,17,94172,2,2.2,1,0,0,0,0,1,1
41,15,41,95042,3,1.0,1,146,0,0,0,0,0
55,32,156,90367,2,7.4,1,0,0,0,1,1,1
35,16,85,94265,4,2.3,3,0,0,0,0,1,0
47,23,206,91350,4,2.7,2,380,0,0,0,0,0
27,1,49,92313,2,1.3,3,0,0,0,0,1,1
35,15,179,93337,4,2.0,2,0,0,0,0,0,0
52,21,50,95764,3,1.3,3,0,0,0,0,1,0
38,16,33,94183,4,0.2,2,145,0,0,0,1,1
58,19,48,95813,1,1.5,3,116,0,1,0,1,0
57,33,97,91330,2,2.0,3,170,0,0,0,1,0
40,13,98,94546,1,0.3,1,174,0,0,0,1,0
28,10,185,92168,1,6.8,2,0,1,0,1,0,1
55,25,84,93168,3,0.0,3,0,0,0,0,1,1
27,6,94,91486,2,2.7,2,0,0,0,0,0,0
37,11,89,91539,1,1.2,3,0,0,0,0,1,0
39,11,16,91470,4,1.7,2,0,0,0,0,1,0
56,23,31,94104,4,0.8,3,0,0,0,0,1,0
63,39,120,93248,3,1.4,3,0,0,0,0,0,0
51,39,142,95164,3,5.1,2,0,1,0,1,0,0
42,10,81,90140,3,1.1,2,217,0,0,0,1,0
41,17,25,95964,1,2.7,1,0,0,0,0,0,0
40,8,44,94146,2,0.6,1,0,0,0,0,0,0
39,17,98,91555,3,2.5,1,168,0,0,0,1,1
34,2,45,93171,4,0.8,1,232,0,0,0,1,1
30,4,26,95829,1,1.0,3,173,0,0,0,1,1
56,24,162,94711,1,0.7,2,0,0,0,0,1,1
47,23,189,94176,4,1.2,3,159,0,0,0,1,0
35,17,81,94867,4,0.3,3,270,0,0,0,1,1
37,-1,75,92103,1,1.8,3,0,0,0,0,0,0
53,22,26,95945,1,0.9,3,0,0,0,0,0,0
52,25,31,94832,1,1.0,3,0,0,0,0,0,0
38,9,43,92267,2,0.3,1,0,0,0,0,1,0
53,23,52,94379,3,1.6,3,0,0,0,0,1,0
38,8,56,94787,3,2.8,3,143,1,0,0,1,0
64,39,155,94265,1,1.8,1,0,0,0,0,1,0
56,32,97,93304,2,8.5,1,0,0,0,0,0,0
55,27,18,95705,3,0.4,3,106,0,0,0,1,0
35,8,45,93079,4,1.1,3,0,0,0,0,1,1
39,17,80,94833,1,0.0,1,0,0,0,0,0,0
65,40,42,95927,4,1.0,1,179,0,0,0,1,0
42,12,11,95786,4,1.1,3,0,0,0,0,0,0
29,1,40,95841,1,0.9,1,135,0,0,0,1,0
44,24,55,91580,2,3.1,1,0,0,0,0,0,0
61,30,14,92027,4,0.9,2,0,0,0,0,0,0
54,18,72,95695,2,4.6,1,0,0,0,0,1,1
56,31,100,92120,2,2.6,2,0,0,0,0,0,0
23,-1,131,90699,2,5.7,1,0,0,1,0,1,0
56,18,80,90346,2,0.2,2,0,0,0,0,0,1
61,33,87,92310,4,2.7,3,239,0,0,0,0,1
53,34,122,95843,1,3.0,2,0,0,0,0,0,0
28,2,102,90461,1,1.6,2,0,0,0,0,1,1
55,25,181,92082,2,3.8,3,0,0,0,0,1,0
42,14,71,90357,2,2.7,3,269,0,0,0,1,1
28,11,43,93036,4,3.1,1,0,0,0,0,0,0
43,16,84,93242,1,3.6,1,0,0,0,0,1,1
29,3,74,95699,4,0.8,1,110,0,0,0,1,0
40,22,107,92203,1,2.7,1,0,0,0,0,0,0
65,37,76,91464,1,1.8,3,0,0,0,0,1,0
32,6,52,95864,1,0.8,2,0,0,0,0,1,0
34,5,40,96271,3,1.9,3,0,0,0,0,0,0
58,23,88,92125,1,2.3,1,0,0,0,0,1,0
35,18,125,95503,4,5.5,2,0,1,0,0,1,0
64,33,75,92876,1,0.6,3,0,0,0,0,0,0
30,0,27,93188,4,0.2,2,180,0,0,0,1,0
57,33,52,91535,1,2.1,2,224,0,1,0,0,0
39,18,179,94913,2,7.4,1,0,1,0,0,1,0
62,37,27,91747,1,2.3,1,0,0,0,0,1,1
25,0,16,95676,1,2.1,1,0,0,0,0,0,0
31,5,110,91442,3,4.4,2,0,1,0,0,1,1
57,31,80,93009,1,0.0,3,0,0,0,0,1,0
39,13,42,94656,3,0.3,3,0,0,0,0,1,1
43,18,43,92162,1,0.7,3,0,0,0,0,1,1
33,7,27,95223,1,1.5,1,411,0,1,0,0,1
30,7,191,92245,1,4.4,1,288,0,0,0,0,0
37,13,57,95029,4,2.5,1,0,0,0,0,1,1
58,24,79,95601,1,0.9,1,0,0,0,0,0,0
30,4,48,95169,2,0.3,3,0,0,0,0,0,0
34,6,86,94030,1,1.2,3,172,0,0,0,0,0
28,6,102,96094,2,2.4,3,148,0,0,0,0,0
44,20,31,92010,2,0.9,1,0,0,1,0,1,1
57,28,81,95929,4,2.0,3,0,0,0,0,1,0
49,12,27,92097,4,1.1,2,0,0,0,0,1,0
60,31,32,92252,4,2.9,2,0,0,0,0,1,0
40,23,54,95240,1,2.6,1,0,0,0,0,1,0
50,23,91,91259,1,2.3,1,0,0,0,0,1,0
49,23,95,94770,1,2.1,2,0,0,0,0,1,0
61,38,29,90425,2,0.8,1,214,0,1,0,1,1
37,14,97,95989,1,2.5,1,0,0,0,0,1,0
40,15,38,93092,4,2.4,2,0,0,0,0,1,0
37,19,84,93036,2,2.5,2,0,0,1,0,0,0
29,4,28,94839,1,0.3,3,0,1,0,0,1,0
42,14,115,94274,1,2.9,3,0,0,0,0,0,0
50,22,88,94320,2,1.2,1,0,0,0,0,1,1
40,19,56,92287,4,2.9,2,0,0,0,0,1,0
34,-1,51,92926,1,2.3,2,0,0,0,0,1,0
57,36,43,90386,4,1.9,2,0,0,0,0,1,0
44,10,17,92127,3,0.8,3,0,0,0,0,0,0
58,35,33,93212,1,2.1,3,0,0,0,0,0,0
40,17,42,93107,1,2.1,3,0,0,0,0,0,1
41,13,31,94077,4,1.4,3,153,0,0,0,1,0
34,6,53,94930,4,2.8,3,0,0,1,0,1,0
50,18,55,91507,1,2.6,2,0,0,0,0,1,0
36,9,30,95124,4,2.5,3,296,0,0,0,1,1
40,9,195,91355,1,2.2,2,167,0,0,1,0,0
59,33,51,92990,1,2.7,3,0,0,1,0,0,0
61,36,73,94145,4,1.8,1,188,0,0,0,1,0
26,3,89,94995,1,1.6,1,0,0,0,0,0,0
33,2,73,90289,3,0.8,3,241,0,0,0,1,0
61,30,86,90527,1,3.7,2,0,0,1,0,1,0
46,11,55,95057,4,1.8,3,0,0,0,0,0,0
47,22,151,94086,2,5.2,1,0,0,0,0,0,0
67,42,44,96001,3,2.5,3,0,0,0,0,1,0
33,18,125,91597,2,3.5,2,0,1,0,1,0,0
50,27,27,93246,3,1.6,3,0,0,0,0,1,0
43,21,53,95189,4,0.5,2,0,0,0,0,1,0
48,29,50,92276,3,1.3,2,0,0,0,0,0,0
61,36,97,92239,3,3.5,3,322,0,0,0,1,0
25,3,22,95185,1,1.9,1,0,0,0,0,0,0
52,23,16,94614,1,1.2,3,0,0,0,0,1,1
62,28,12,94281,1,0.8,1,0,0,0,0,0,0
33,6,204,95159,2,8.6,1,227,0,0,0,1,1
41,23,43,90228,4,2.5,1,0,0,0,0,1,1
38,12,102,95963,2,3.8,2,171,0,0,0,0,0
58,31,71,92975,1,2.5,3,0,0,0,0,1,1
45,15,92,94963,4,1.7,3,209,0,0,0,1,0
45,23,143,90476,2,2.1,1,0,0,0,0,1,1
49,29,72,96005,4,3.2,1,450,0,0,0,1,1
40,4,27,92629,1,4.7,1,0,0,0,0,1,0
62,33,24,95652,4,0.2,3,0,0,0,0,0,0
65,40,178,91421,1,1.2,3,0,1,0,0,0,0
36,11,77,94323,2,2.2,2,0,0,0,0,1,0
42,13,39,95652,4,1.9,3,0,0,0,0,1,0
59,34,177,91568,4,2.7,3,0,0,0,0,1,0
52,15,84,91201,2,2.2,1,144,0,0,0,1,1
33,7,156,94427,1,3.9,1,0,1,0,0,0,0
65,39,14,91385,4,1.4,2,159,0,0,0,0,0
38,12,45,91374,4,1.4,2,0,0,0,0,1,1
55,17,77,92774,4,1.0,2,0,0,0,0,1,1
23,-1,210,94438,2,4.6,3,0,1,0,0,1,0
40,10,91,90369,1,1.5,1,0,0,0,0,0,1
29,13,117,92193,2,3.5,1,157,1,0,0,0,0
52,31,41,95162,1,0.9,3,0,0,0,0,0,0
32,4,97,94828,1,2.4,2,280,0,0,1,1,1
65,33,80,95074,3,2.5,1,0,0,0,0,1,0
49,21,138,90443,2,6.3,1,0,0,1,1,0,0
34,12,117,91811,4,3.3,2,0,1,0,1,0,0
24,-1,95,92218,1,0.2,1,0,0,0,0,1,0
63,31,32,93291,1,2.5,3,0,0,0,0,1,0
26,8,194,93335,4,7.7,1,0,0,0,0,0,0
59,32,104,94802,4,1.4,3,0,0,0,0,1,0
26,1,103,95194,1,0.2,2,405,0,0,0,1,0
41,16,46,95660,2,3.0,3,0,0,0,0,1,0
32,6,44,90236,4,0.5,3,0,0,0,0,1,1
36,15,177,90278,1,1.1,1,278,0,0,0,1,0
57,27,86,94142,1,1.8,3,0,0,0,0,0,0
67,41,45,92318,3,1.7,3,167,0,0,0,0,1
33,1,59,92235,4,2.0,3,0,0,0,0,1,0
45,25,46,95094,4,3.1,3,0,0,0,0,1,1
61,37,42,90326,3,2.0,1,0,0,0,0,1,0
48,23,138,94202,2,5.0,1,111,0,0,0,1,0
52,25,92,94342,2,0.6,1,0,0,0,0,1,0
61,30,71,90239,2,2.3,1,176,0,1,0,1,1
35,17,84,91856,1,5.0,1,399,0,0,0,1,0
31,20,123,91838,1,8.1,1,0,0,0,0,1,0
51,18,101,90189,4,2.4,2,0,0,0,0,0,0
48,20,174,94156,1,7.6,3,0,0,0,0,1,1
32,10,170,94997,4,6.6,2,0,0,0,0,1,1
64,37,214,90403,3,0.6,1,0,0,0,0,1,0
27,-1,95,94134,1,1.3,3,206,0,0,0,0,0
53,27,87,90100,3,1.3,3,0,0,0,0,1,1
46,10,94,94924,3,1.9,1,0,0,0,0,0,1
54,25,78,91650,4,0.3,2,0,0,0,0,1,0
65,32,138,93226,4,1.7,3,0,0,0,0,0,0
56,35,53,95792,2,1.4,1,0,0,1,0,1,1
50,28,88,95043,1,1.6,3,0,0,0,0,1,0
33,3,98,90180,3,2.4,2,312,0,1,0,1,0
26,0,110,91564,2,9.9,2,0,0,0,0,1,0
