age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,103224,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,Canada,<=50K
28,Private,217590,10th,Never-married,Sales,Own-child,White,Male,0,0,56,United-States,<=50K
36,Private,125470,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
22,Private,400844,HS-grad,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,40,Dominican-Republic,<=50K.
36,Private,344348,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,208512,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,0,0,98,United-States,<=50K.
36,Private,119204,Bachelors,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
53,State-gov,33353,12th,Separated,Other-service,Unmarried,White,Female,0,0,56,United-States,<=50K
58,Private,193183,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
27,Private,306324,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K.
45,Federal-gov,219154,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
55,Private,139871,Bachelors,Divorced,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
25,Private,191990,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
43,Federal-gov,324377,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,14288,0,66,United-States,<=50K
62,Local-gov,37577,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,United-States,>50K
31,Private,192684,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,El-Salvador,<=50K.
77,State-gov,235077,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,8003,0,40,United-States,>50K
47,Private,32340,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
56,Private,226508,Bachelors,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,>50K
63,Private,378070,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
33,Private,243236,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States,>50K.
24,Private,92911,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K.
34,Private,129888,5th-6th,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,?,>50K
47,Private,34543,Assoc-acdm,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,40,China,<=50K
65,Private,244547,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,55,United-States,>50K
40,Self-emp-not-inc,73954,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,<=50K.
70,Self-emp-not-inc,147273,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
39,Private,238402,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Philippines,<=50K
22,Private,105784,HS-grad,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
29,Private,38897,Some-college,Never-married,Sales,Own-child,Black,Female,0,0,56,United-States,<=50K
34,Private,278704,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
24,Private,250117,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K.
21,Private,134174,Bachelors,Never-married,Exec-managerial,Own-child,Black,Female,0,0,81,United-States,<=50K
42,Self-emp-not-inc,287605,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,15337,0,10,United-States,>50K
35,Local-gov,209029,HS-grad,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,31,United-States,<=50K
42,Private,397739,Some-college,Married-civ-spouse,Tech-support,Unmarried,Black,Female,0,0,40,United-States,>50K
24,Private,200273,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
23,Private,163437,HS-grad,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
42,Self-emp-not-inc,212713,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,95,United-States,<=50K
25,Private,141805,HS-grad,Divorced,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
70,Private,71122,HS-grad,Separated,Transport-moving,Husband,Black,Male,14959,0,73,United-States,<=50K
23,Private,102020,Some-college,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,?,<=50K
23,Private,230028,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
33,Private,214946,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K.
46,Private,142221,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
37,Private,359991,Some-college,Never-married,?,Own-child,Black,Male,0,0,20,?,<=50K
39,State-gov,94906,Some-college,Separated,Protective-serv,Own-child,White,Female,0,0,36,United-States,<=50K
64,Private,145360,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,>50K.
19,Private,219406,9th,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
39,Private,375197,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
30,Local-gov,74714,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,Philippines,<=50K.
49,Private,93215,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
47,Private,103987,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,13,United-States,>50K.
43,Private,194209,12th,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K.
21,Private,410145,11th,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
44,Private,52176,Bachelors,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
59,Private,371359,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,56,United-States,>50K
24,Private,139527,11th,Never-married,Sales,Not-in-family,White,Female,0,0,97,United-States,<=50K
22,Private,114912,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
25,Private,130265,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Mexico,<=50K
34,Private,127087,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,362191,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
54,Private,188096,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
57,Private,329953,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
21,Private,178437,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,201962,Doctorate,Married-civ-spouse,Sales,Wife,White,Female,0,1987,40,United-States,>50K
46,Private,204877,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K.
48,Private,364146,HS-grad,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,>50K.
38,Local-gov,45579,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
37,Private,206269,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
55,Private,387375,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K.
48,Private,211962,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,7168,0,55,United-States,>50K.
43,Self-emp-inc,95444,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
38,?,415673,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,25,United-States,<=50K
39,Private,353899,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
42,Private,209176,HS-grad,Divorced,Sales,Not-in-family,Black,Female,0,0,55,United-States,<=50K.
29,Private,92615,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,<=50K
48,Private,207681,Masters,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K.
30,Private,80307,Bachelors,Never-married,Exec-managerial,Own-child,Other,Female,0,0,10,United-States,<=50K
42,Self-emp-inc,638272,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,<=50K
45,Private,204669,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,95,United-States,<=50K
20,Private,207117,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,37,United-States,<=50K
22,Private,214904,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,7,United-States,<=50K
52,Private,309067,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,70,United-States,<=50K
24,Private,361087,5th-6th,Never-married,Other-service,Not-in-family,White,Female,0,0,55,United-States,<=50K
24,Private,403460,10th,Divorced,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
26,Private,30035,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K.
20,Private,230564,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,829628,HS-grad,Widowed,Tech-support,Unmarried,White,Female,14247,0,40,United-States,<=50K
44,Private,205404,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
33,Self-emp-not-inc,154997,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,128238,Prof-school,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
27,Private,100584,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,133151,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,15085,0,21,United-States,<=50K
47,Private,359060,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,375744,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,131309,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
73,Self-emp-not-inc,184799,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,14566,0,67,United-States,<=50K
62,Private,142332,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,127202,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,21,?,<=50K
22,Private,215846,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,11,United-States,<=50K
40,Private,406115,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
26,Private,44077,Some-college,Never-married,Transport-moving,Husband,White,Female,0,0,40,United-States,<=50K
48,Private,414803,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,14767,0,40,United-States,>50K.
37,Private,122366,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
28,Private,317041,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K.
54,Private,137783,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K.
48,Private,220798,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,67,United-States,>50K
53,Private,233151,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,15025,0,96,United-States,>50K.
26,Private,133641,Some-college,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Self-emp-not-inc,301697,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,55,South,<=50K
50,Private,286885,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K.
46,Private,366057,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,184656,HS-grad,Divorced,Other-service,Unmarried,Black,Male,14479,0,40,Vietnam,<=50K.
54,Private,237772,10th,Divorced,Craft-repair,Husband,White,Male,0,0,16,United-States,<=50K
57,Private,231858,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1935,68,United-States,>50K
18,Private,254368,Some-college,Never-married,Other-service,Own-child,Black,Female,0,0,21,United-States,<=50K
31,Private,119174,Bachelors,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,>50K
21,State-gov,134305,Some-college,Never-married,?,Own-child,Black,Female,0,0,9,United-States,<=50K
40,Private,208821,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,56,United-States,>50K.
46,Private,201194,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
40,Private,187337,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,Mexico,<=50K
48,Private,387265,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,14835,0,50,United-States,>50K
25,State-gov,137005,HS-grad,Married-civ-spouse,?,Husband,White,Male,0,0,40,?,<=50K
36,Self-emp-inc,222957,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,209478,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K.
42,Local-gov,202179,11th,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,56,United-States,<=50K.
37,Private,148929,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
54,Self-emp-not-inc,108387,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
21,Private,175890,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Mexico,<=50K.
19,Private,308048,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
33,Private,36293,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K.
32,Private,303503,HS-grad,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,35860,Assoc-acdm,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,447818,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
53,Self-emp-not-inc,221635,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,?,>50K
26,Self-emp-inc,434708,Some-college,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,55,?,<=50K.
43,Private,343241,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
68,Self-emp-not-inc,36231,HS-grad,Married-civ-spouse,?,Husband,White,Male,14831,0,16,United-States,<=50K
37,Private,227667,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,25,United-States,>50K
40,Private,188115,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K.
44,Private,205855,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
23,Private,366271,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Private,228749,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
34,Private,491173,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,14562,0,40,United-States,<=50K
59,Private,187658,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,>50K.
45,Private,153442,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,206113,HS-grad,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
47,State-gov,224624,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
33,State-gov,156038,Assoc-voc,Divorced,Exec-managerial,Wife,White,Female,0,0,16,United-States,>50K
41,Private,220028,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K.
21,Private,212295,10th,Never-married,Sales,Husband,White,Male,0,0,20,United-States,<=50K
38,Private,102155,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
38,Private,218866,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
55,Private,257579,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
56,Local-gov,217054,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
31,Private,172220,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,14588,0,40,United-States,<=50K.
58,Self-emp-inc,124238,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
26,Private,212022,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K.
47,Private,410733,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
29,State-gov,217850,Some-college,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,26,United-States,>50K
55,Self-emp-inc,376088,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
34,Self-emp-not-inc,82169,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1967,40,United-States,<=50K.
54,Private,121078,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K.
38,Self-emp-not-inc,114364,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,United-States,<=50K
38,?,213841,Some-college,Married-civ-spouse,?,Own-child,Black,Female,0,0,64,United-States,<=50K
39,Private,193912,Some-college,Divorced,Other-service,Not-in-family,White,Male,14612,0,55,United-States,<=50K.
51,Private,357271,5th-6th,Widowed,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
38,Local-gov,339843,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,55,?,<=50K
32,Private,228220,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,177863,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
34,Private,189959,HS-grad,Never-married,Protective-serv,Not-in-family,White,Female,0,0,50,United-States,<=50K
28,Self-emp-not-inc,212155,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
53,Private,222692,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
45,Private,211427,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,7460,0,40,United-States,>50K
26,Private,99709,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
37,Private,475924,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
52,Private,188783,HS-grad,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K.
46,Private,574091,Bachelors,Never-married,Exec-managerial,Wife,White,Male,0,0,45,United-States,>50K
18,Private,137175,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K.
37,Private,252161,HS-grad,Widowed,?,Unmarried,White,Female,0,0,56,United-States,<=50K
53,Private,100469,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Philippines,>50K
33,Private,184243,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,2145,0,40,United-States,>50K.
19,Private,135778,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Mexico,<=50K
59,Local-gov,560031,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1994,35,United-States,>50K
42,Self-emp-not-inc,219238,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K.
61,Private,486334,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,7534,0,40,United-States,<=50K.
67,Private,124832,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,14229,0,40,Philippines,<=50K
56,Self-emp-inc,239328,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
39,Private,134435,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
72,?,121125,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,198161,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,31,United-States,<=50K
59,Private,132269,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
55,Private,37245,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1877,40,United-States,>50K
67,Private,225119,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
37,Private,339808,Bachelors,Never-married,Tech-support,Own-child,White,Male,0,0,65,United-States,>50K
19,Private,124349,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
27,Private,188936,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
22,Private,387564,10th,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Private,422062,12th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
22,Private,111075,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,207237,Prof-school,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K.
27,Private,114437,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0,0,31,Columbia,<=50K
45,Federal-gov,109366,HS-grad,Never-married,Exec-managerial,Other-relative,White,Male,0,0,25,United-States,<=50K
45,Private,231117,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
24,Private,131464,HS-grad,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,76,United-States,<=50K.
38,Private,118744,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K.
27,Private,222676,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,10,Italy,<=50K
35,Private,217946,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,17,United-States,>50K
27,Private,224518,Some-college,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,31,United-States,<=50K
46,Private,353578,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,56,United-States,<=50K
55,Self-emp-inc,203759,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
28,Private,217123,10th,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
22,Federal-gov,37115,HS-grad,Widowed,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
47,Private,162427,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
33,Private,735053,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,26,United-States,>50K.
34,?,252635,11th,Never-married,?,Own-child,Black,Female,0,0,11,United-States,<=50K
17,Private,334000,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,125771,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
21,Private,206050,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K.
54,State-gov,111731,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,69,United-States,>50K.
25,Private,308802,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K.
46,Private,419609,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,>50K
25,Private,194836,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,84,United-States,<=50K
60,Local-gov,421885,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K.
48,Private,118633,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K.
67,Private,431618,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,61,United-States,>50K
36,Private,112922,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
41,Private,215663,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
