price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
825507.3,4,3.5,3679,9863,2.0,0,1,3,9,3404,0,2010,0,98078,47.5926,-122.183,3347,9932
427027.2,4,2.0,2420,13037,2.0,0,0,3,7,2088,0,1972,0,98047,47.3894,-122.182,1647,5024
350452.2,4,2.0,4195,9352,1.0,0,3,3,8,1554,475,1947,0,98181,47.5818,-122.355,1502,8566
1554172.7,4,3.25,4342,9700,2.0,0,4,3,13,3302,0,2008,0,98006,47.5983,-121.992,3765,5700
591800.0,4,1.5,1387,6261,1.0,0,0,3,7,1619,509,1960,0,98144,47.5973,-122.347,1870,7863
565875.8,3,1.0,3749,8874,1.5,0,0,3,7,2037,0,1963,0,98132,47.7189,-122.258,2421,8012
554711.6,4,1.75,2174,14373,1.0,0,0,4,7,1509,585,1978,0,98144,47.3684,-122.154,2770,16736
342853.1,2,1.0,1796,6313,1.0,0,0,5,7,1720,0,1963,0,98128,47.7093,-122.287,1698,4967
569168.3,4,1.0,2469,9407,1.5,0,0,3,7,1564,0,1960,0,98038,47.6038,-122.273,1648,8872
376948.5,3,2.25,1697,5728,2.0,0,0,3,8,1664,173,2009,0,98041,47.3943,-121.824,1869,8594
344589.8,4,2.25,2443,5532,2.0,0,0,3,7,2943,815,1993,0,98037,47.5771,-122.163,2136,7929
3185693.6,4,3.5,3894,10529,1.0,1,4,5,11,3149,1643,1995,64,98176,47.5884,-122.336,4637,14082
1407158.5,4,2.5,4104,20896,2.0,1,4,3,11,3681,1491,1994,0,98067,47.5307,-121.987,4124,17722
524800.7,3,2.25,2511,11515,1.0,0,0,3,4,1286,921,1972,0,98035,47.7141,-122.076,2283,5775
382191.6,4,2.25,2622,28327,1.0,0,0,3,7,1271,805,1978,0,98073,47.5993,-122.115,3062,7888
528061.8,7,1.75,1968,26993,2.0,0,1,4,8,1684,1230,1984,0,98034,47.4409,-121.834,1691,269608
836108.8,3,1.75,2742,4546,1.0,0,0,3,9,2213,0,2004,0,98069,47.694,-122.069,1851,149319
3911954.0,5,2.75,7308,16423,1.0,1,4,5,10,2954,1710,1980,0,98061,47.5768,-122.315,4937,22145
769087.8,5,2.5,2793,10401,2.0,0,0,4,9,1906,829,1973,0,98034,47.6403,-122.167,3325,10188
747521.1,4,3.25,2133,6319,1.5,0,1,4,7,1458,0,1911,0,98112,47.7193,-122.281,2123,12602
808436.2,2,2.5,3951,2653,2.0,0,4,3,9,3084,0,1990,0,98124,47.5911,-121.987,2451,1955
905704.8,3,1.0,2389,21588,1.0,0,4,4,8,1352,0,1916,0,98117,47.6124,-122.341,3218,7038
1605437.9,4,2.75,3162,23957,2.0,0,3,3,9,2365,1635,1933,0,98114,47.5538,-122.34,3317,11734
2110814.8,4,3.25,3405,15960,2.0,1,4,3,10,2585,428,2012,0,98058,47.5901,-122.342,4084,19911
873054.0,4,2.5,2593,6193,2.0,0,0,3,9,3049,183,2013,0,98062,47.7055,-122.015,2254,6581
820849.2,3,2.5,3466,59332,2.0,0,2,3,9,3341,0,1968,0,98077,47.6396,-122.099,4211,19667
2280837.6,3,2.5,4472,10369,2.0,1,4,3,10,3224,1529,2004,0,98073,47.5765,-122.08,3682,46392
329327.4,4,2.25,3121,10205,1.0,0,4,4,8,3277,1032,1980,0,98153,47.3851,-121.965,2846,48506
335331.1,4,1.0,2298,6504,2.0,0,0,3,7,2931,0,1961,0,98160,47.6056,-122.168,1851,7446
361928.1,3,3.0,2233,6104,3.0,0,0,3,7,2752,0,1930,0,98120,47.5892,-122.279,1776,6740
2376907.9,5,3.0,2667,16596,1.5,0,4,3,11,2601,0,1956,49,98007,47.5734,-122.277,2521,5557
3917493.9,4,3.25,5988,17512,1.0,0,4,5,10,4440,2160,1991,0,98060,47.5402,-122.077,3826,19985
528885.7,4,2.5,1921,140832,2.0,0,0,3,7,2540,0,1988,0,98032,47.4984,-121.82,2365,10019
380203.9,3,1.0,3221,9625,1.0,0,1,4,7,2403,355,1959,0,98175,47.4042,-122.253,1889,8479
732557.4,4,2.5,2815,23580,1.0,0,0,3,10,3082,1031,1996,0,98069,47.6572,-122.09,3183,19032
569042.0,3,2.5,2119,14507,2.0,0,0,3,8,2925,0,1990,0,98080,47.7052,-122.088,3065,52825
554806.5,4,1.75,2622,9082,1.0,0,0,4,8,1422,555,1983,0,98123,47.7341,-122.35,2167,10578
1955916.4,3,2.25,5290,21904,1.0,1,4,3,10,5703,0,2011,0,98185,47.5978,-122.351,3712,42804
2808972.3,6,3.5,4430,9320,2.0,0,4,3,10,2994,1117,2010,0,98035,47.5863,-122.348,3140,15371
728724.1,5,2.75,2432,18641,1.0,0,0,4,9,3453,1755,1957,0,98011,47.643,-122.175,1672,6079
768892.0,3,3.5,1982,7057,3.0,0,0,3,8,2387,738,2015,0,98126,47.6564,-122.287,2097,5683
922370.8,5,2.75,4406,15204,1.0,0,2,5,10,1887,1991,1980,0,98007,47.689,-122.081,3214,19232
1483607.6,4,4.25,3052,15907,1.0,0,0,3,8,1891,0,1994,0,98032,47.4997,-122.274,2739,42697
861173.2,3,2.5,3757,14482,2.0,1,4,3,9,3839,998,2014,0,98150,47.6139,-122.323,4665,19597
551194.9,3,1.75,1244,8507,1.0,0,0,3,7,1286,0,1969,0,98065,47.3835,-122.122,2229,10032
852238.2,3,2.75,2121,54254,1.0,0,0,4,8,2392,953,1989,0,98007,47.7501,-122.104,2981,18407
537261.1,4,2.0,2996,235457,2.0,0,0,4,7,1399,0,1990,0,98030,47.3589,-122.036,2725,7584
826717.4,4,2.5,3131,9116,2.0,0,3,4,7,3396,1007,1928,0,98007,47.5831,-122.161,2505,21083
898507.7,3,0.75,2292,11762,1.0,0,1,3,10,1797,0,1962,0,98039,47.6218,-122.331,2417,13481
1527033.4,4,2.25,3731,11608,2.0,0,3,3,9,2816,760,1972,0,98165,47.618,-122.277,2636,6240
580107.9,3,1.75,2952,5180,1.0,0,0,4,6,1509,1107,1918,0,98119,47.7015,-122.326,1570,10348
376900.5,3,2.25,3407,10929,1.0,0,0,3,7,1687,967,1974,0,98042,47.6053,-122.28,2702,7921
800836.6,3,2.75,2725,8985,1.0,0,4,3,7,1405,0,1928,0,98128,47.6047,-122.336,1777,10946
840712.4,4,2.5,2447,5778,2.0,0,3,3,8,1582,1032,1990,0,98162,47.6974,-122.355,1898,5397
1404799.0,3,3.5,3401,5860,2.0,1,4,3,8,2847,0,2007,0,98123,47.5893,-122.361,3172,6693
2276462.6,4,3.25,6333,16653,1.0,1,4,3,10,2819,1115,1980,0,98008,47.5133,-122.152,3973,17534
407833.2,2,2.25,2359,5510,2.0,0,2,3,6,4111,0,1962,0,98036,47.5848,-122.002,2296,6467
367639.9,3,1.75,2807,14308,1.0,0,0,3,8,1587,0,1980,0,98008,47.7119,-122.276,2837,11406
295871.5,4,1.5,1241,9499,1.0,0,0,4,7,1300,0,1981,0,98005,47.3767,-122.416,2135,9191
524024.1,3,2.0,4054,4815,2.0,0,2,3,8,2869,458,1980,0,98031,47.6583,-122.288,2655,8269
386484.7,2,1.0,1710,10184,1.5,0,0,4,6,4824,0,1963,0,98044,47.3555,-122.173,1963,10987
594279.6,3,1.0,1311,6891,1.0,0,0,4,8,1449,1013,1934,0,98113,47.7215,-122.331,2353,5302
517029.2,3,2.5,2858,41677,2.0,0,0,3,8,2139,0,1990,0,98058,47.4848,-121.831,2294,97237
4604840.6,4,4.25,5563,8255,2.0,1,4,3,11,3182,1347,1968,0,98006,47.5611,-122.158,4168,21386
310300.1,3,2.25,2529,56826,1.0,0,0,3,8,1525,0,1972,0,98059,47.4982,-122.123,2892,44531
864350.6,4,2.5,2389,10958,2.0,0,0,3,8,3015,797,1997,0,98036,47.6083,-122.098,1727,4865
818168.6,2,3.25,2270,10691,1.0,0,4,3,9,1923,1051,1918,0,98146,47.5755,-122.347,3880,12409
1073872.8,3,2.75,2051,21981,2.0,0,1,4,9,2848,455,1914,0,98120,47.6438,-122.33,1839,6808
375021.4,3,2.25,3731,6280,1.0,0,0,4,7,1207,0,1963,0,98031,47.6117,-122.178,2324,13951
381671.9,3,2.25,3082,8614,1.0,0,2,3,7,1758,938,1997,0,98037,47.411,-122.255,3326,8564
812061.0,4,3.5,2580,3634,2.0,0,2,3,9,3092,559,2009,0,98169,47.5927,-121.991,1513,1504
1979365.2,3,3.25,5011,17813,1.0,0,4,5,10,5435,1827,1964,0,98007,47.5845,-122.15,4374,15503
757182.9,3,2.75,3354,18083,1.0,0,2,4,8,1744,1102,1969,0,98008,47.7101,-122.327,3269,5907
2109859.6,3,3.25,2859,10613,1.0,1,4,5,10,1702,0,1956,0,98070,47.606,-122.34,3047,22918
642042.7,3,2.5,3220,6003,2.0,0,0,3,8,2595,0,2009,0,98069,47.5876,-122.029,2182,7818
404984.6,2,1.0,2121,9064,1.0,0,0,4,6,1519,0,1960,0,98007,47.5036,-122.263,2488,10106
623114.0,3,1.75,3031,6272,3.0,0,0,3,8,1405,598,1928,0,98115,47.6958,-122.37,1751,1694
1045269.0,3,2.25,2263,7795,2.0,0,4,3,7,1801,833,1968,0,98125,47.7601,-122.339,2696,10598
3039594.3,4,3.75,5392,14426,1.0,1,4,3,9,3333,1630,1929,0,98007,47.5959,-122.258,3687,20911
364155.2,2,1.0,1774,6396,1.0,0,0,3,7,1907,0,1927,0,98123,47.7119,-122.32,2459,8654
