price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
761951.3,3,1.0,2689,177504,2.0,0,0,3,9,3004,0,1990,0,98011,47.5708,-121.978,3387,17839
511534.0,3,2.25,2869,4905,2.0,0,0,4,8,1627,0,2010,0,98127,47.647,-122.347,1708,7323
314139.4,3,1.0,1873,9018,1.0,0,0,3,6,1603,0,1957,0,98073,47.5512,-122.267,2970,9256
635559.4,3,2.5,2576,1259,2.0,0,0,3,8,1967,0,2010,0,98118,47.7078,-122.357,1638,8365
745475.6,4,1.75,2214,19350,1.0,0,0,4,6,2273,927,1964,0,98037,47.3678,-122.34,1933,13570
561108.9,2,1.75,2647,9561,1.0,0,0,3,7,1705,964,1950,0,98152,47.5867,-122.342,2203,6001
1089044.2,3,2.25,3241,1785,2.0,0,0,3,8,4604,0,2010,0,98124,47.6011,-122.349,3616,6113
765450.5,3,3.5,2319,54585,1.0,0,0,3,8,1362,430,1997,0,98075,47.7042,-122.336,1648,6706
932367.7,4,1.5,3082,8547,2.0,0,2,4,8,3970,1235,2003,0,98182,47.6053,-122.324,3447,6963
385063.2,3,2.0,5444,6335,1.0,0,0,3,7,2669,0,1914,0,98124,47.6684,-122.27,3266,5758
935947.7,4,2.5,3561,8393,2.0,0,0,3,9,4031,0,1986,0,98080,47.5141,-122.085,3410,10269
687591.7,2,1.0,2001,12475,1.0,0,0,3,9,2397,0,1966,0,98006,47.6942,-122.102,3251,11392
519459.9,4,3.0,2308,5898,1.5,0,0,3,8,1175,920,1979,0,98126,47.7563,-122.365,1777,6658
732429.6,3,2.75,2446,6284,2.0,0,0,4,8,2386,850,1914,0,98118,47.6841,-122.347,3149,9418
345623.4,3,1.75,1552,5533,1.0,0,0,3,7,1780,0,1993,0,98042,47.3997,-122.169,2150,4448
513049.0,3,1.75,1195,10324,1.0,0,0,5,7,1224,778,1957,0,98128,47.7549,-122.378,1879,8370
407144.5,3,2.25,2621,5066,1.0,0,0,3,8,1459,548,1950,0,98077,47.4144,-122.273,2313,10328
819517.9,4,2.5,2544,6203,2.0,0,0,3,10,1806,778,2009,0,98067,47.5683,-122.04,2349,6228
420222.5,2,1.0,3075,27949,1.0,1,4,4,6,3965,0,1955,0,98008,47.7173,-122.307,3601,11134
901604.0,4,2.75,3130,9932,2.0,0,0,2,8,3020,0,2007,0,98064,47.5784,-122.087,4165,47957
908808.6,4,3.0,3026,10528,2.0,0,0,3,9,4365,0,1997,0,98062,47.6341,-122.101,3399,43785
492134.9,3,1.0,1628,8499,1.0,0,2,3,7,1651,0,1955,0,98164,47.5453,-122.178,2403,7829
338111.4,2,2.0,1542,14701,1.0,0,0,4,7,1338,0,1984,0,98130,47.6637,-121.997,3195,17585
327488.7,3,1.0,2980,4683,1.0,0,0,3,7,1477,0,1946,0,98012,47.528,-122.14,2080,19702
490203.4,4,2.0,1762,11476,1.0,0,0,4,7,2846,0,1979,0,98062,47.7534,-121.824,1460,6385
1983733.3,4,3.0,5220,187769,1.0,0,0,3,10,4170,0,2002,0,98078,47.5459,-122.127,3756,10244
375931.2,2,1.75,1641,5786,1.0,0,0,4,6,1105,0,1969,0,98178,47.5157,-122.346,1865,7528
536663.1,3,2.5,3190,164219,2.0,0,0,4,8,2605,0,1994,0,98061,47.7524,-122.087,1820,43166
2756759.5,5,2.5,5037,5719,2.0,0,0,3,10,3695,0,2005,0,98155,47.6135,-122.248,4516,5145
889506.8,4,2.5,3917,9974,1.0,0,2,3,8,3460,1179,1969,0,98009,47.6054,-122.151,3750,10596
700911.1,4,3.25,2186,11507,1.0,0,0,4,6,1312,619,1961,0,98174,47.501,-122.295,1918,9694
560506.6,4,1.75,2251,6265,1.0,0,0,4,7,1212,877,1918,0,98009,47.765,-122.34,1581,8671
524807.5,4,1.0,1170,10503,1.0,0,0,4,7,1637,0,1960,0,98068,47.7225,-122.331,1712,5928
524735.1,3,1.5,1049,1901,1.0,0,0,3,7,1316,554,1932,0,98117,47.5015,-122.355,1796,1774
482317.8,6,2.5,2213,8906,2.0,0,0,3,8,1913,682,2012,0,98116,47.6922,-122.346,2130,8310
492169.0,4,2.5,3411,2169,2.0,0,0,3,8,3154,0,2012,0,98068,47.6,-121.999,1883,1598
772931.0,4,2.5,3782,6220,2.0,0,0,3,8,3141,0,2004,0,98067,47.7041,-122.073,3340,4931
1222301.4,4,1.75,3057,9651,1.5,0,0,3,8,4039,0,1955,0,98008,47.6463,-122.266,4053,18188
780182.0,5,1.75,2392,12076,1.0,0,0,3,7,1815,0,1961,0,98178,47.5121,-122.15,2541,10576
584072.2,3,1.75,2522,9790,1.0,0,0,3,7,1437,935,1931,0,98119,47.5935,-122.276,3662,9736
385595.6,3,1.0,1576,9342,1.0,0,0,3,7,1232,0,1995,0,98043,47.4192,-121.992,2229,5844
362819.8,3,2.5,3522,5090,2.0,0,0,3,8,1884,0,1995,0,98080,47.7204,-122.075,2196,5628
517771.9,3,4.75,2358,10037,2.0,0,0,3,8,2124,0,1980,0,98035,47.764,-122.076,1757,6039
776457.9,5,2.5,3613,11184,2.0,0,0,3,8,4606,0,1993,0,98059,47.5689,-122.107,4347,10340
402775.6,2,1.0,1811,22775,1.0,0,0,4,6,3275,0,1952,0,98036,47.5455,-122.087,1909,16788
819507.6,3,3.0,2993,9178,1.0,0,0,3,9,2086,1368,1959,0,98152,47.6958,-122.162,3308,17139
398267.7,4,2.0,2576,5456,1.0,0,0,5,7,1604,0,1954,0,98126,47.7036,-122.363,2406,5197
390768.1,3,2.5,2779,6000,2.0,0,0,3,8,3377,0,2005,0,98083,47.6095,-121.741,3259,6267
356759.8,4,2.5,1996,6005,1.0,0,0,4,7,3180,0,1962,0,98040,47.5014,-122.152,1873,6381
594920.8,4,1.5,3712,61807,1.0,0,0,3,6,1804,1717,1967,0,98070,47.5138,-122.157,3097,10687
409059.4,3,1.5,2428,6039,1.5,0,0,3,7,1808,0,1973,0,98012,47.5413,-122.274,2225,10205
348037.5,4,1.75,3115,9143,1.0,0,0,3,7,1617,1153,1963,0,98040,47.3947,-122.176,2946,10628
826081.3,4,0.75,2111,5902,2.0,0,0,3,8,2441,0,2013,0,98040,47.5897,-122.001,2835,13688
1163987.0,2,1.0,1472,5952,1.0,0,2,4,7,1250,1723,1968,0,98011,47.5489,-122.348,1742,11389
562028.9,3,2.0,1927,9054,1.0,0,0,4,7,1347,783,1964,0,98119,47.7041,-122.302,1486,7313
372832.6,3,1.0,2749,13807,1.0,0,0,3,6,2082,0,1952,50,98162,47.6537,-122.269,3346,9776
426309.3,3,0.75,1596,4460,1.0,0,0,3,6,1621,0,1969,0,98011,47.4162,-121.996,2134,10732
574464.9,3,2.5,2037,2868,2.0,0,0,3,7,1933,0,1916,0,98053,47.6616,-122.14,2664,6240
515362.3,3,2.5,2081,20937,2.0,0,0,3,8,3004,1001,1996,0,98043,47.5894,-122.171,1837,40006
482820.0,3,1.0,1721,18786,1.0,0,0,3,7,1305,0,1968,0,98009,47.5453,-122.164,2294,15609
604668.6,4,2.5,1561,4879,2.0,0,0,3,7,1854,0,2003,0,98145,47.6859,-122.377,1269,7276
816271.2,4,2.5,2754,42676,1.0,0,0,4,7,2468,0,1991,0,98061,47.6792,-122.005,3586,5139
1368381.5,4,4.0,3869,10227,1.0,0,0,3,11,1653,1110,1974,0,98075,47.5176,-122.257,4392,8483
385324.8,3,1.5,1472,4886,1.5,0,2,3,7,1525,0,1953,0,98127,47.5788,-122.273,1951,6090
911725.7,3,2.25,2775,43805,2.0,0,0,4,8,2987,0,1994,0,98040,47.7088,-122.015,3168,46146
518849.6,3,1.75,1368,6306,2.0,0,0,3,8,2578,0,2010,0,98102,47.7482,-122.108,1523,1818
536360.4,4,2.75,1814,9803,1.0,0,0,3,7,931,985,1974,0,98064,47.5753,-121.809,2514,8537
668791.1,3,1.75,1887,10788,1.0,0,0,4,8,1518,830,1980,0,98056,47.5766,-122.352,2316,11564
401250.3,3,1.5,2611,5206,1.0,0,0,3,7,1595,0,1968,0,98039,47.3552,-122.186,1775,9724
533158.8,4,1.75,2049,11330,1.0,0,0,4,7,1036,0,1951,0,98025,47.3382,-122.22,1471,9039
1935808.3,3,2.5,4502,18672,1.0,0,0,3,5,4428,0,1990,0,98077,47.4454,-122.164,3217,15591
500893.5,3,3.5,2166,5416,2.0,0,0,3,10,1949,0,1989,0,98040,47.7637,-122.118,1747,6858
360454.6,3,2.5,2271,8712,1.0,0,0,3,7,1282,0,1952,0,98177,47.366,-122.147,2113,9996
550973.6,4,2.0,3031,20225,1.0,0,0,4,7,1301,1108,1971,0,98184,47.5122,-122.181,1934,10409
883076.0,5,2.75,3292,13392,1.0,0,0,3,10,3573,1121,1993,0,98007,47.5573,-122.089,3243,11473
859074.0,3,3.5,4177,5362,2.0,0,2,4,9,3137,797,1963,0,98114,47.6378,-122.286,3461,7252
1571531.7,3,2.25,3514,4362,2.0,0,0,4,8,3005,419,1961,0,98012,47.5372,-122.265,2352,9566
564326.2,3,2.0,3235,21513,1.0,0,0,3,7,1681,1035,1914,0,98126,47.6035,-121.987,2358,6552
468147.2,3,1.75,1450,7816,1.0,0,0,3,8,1411,0,1978,0,98082,47.3521,-122.153,2047,10971
352595.4,4,3.5,2798,4884,2.0,0,0,3,9,2774,0,2011,0,98162,47.5999,-122.272,2251,8859
561645.0,2,1.0,1367,10202,1.0,0,0,1,6,1352,0,1913,0,98069,47.7019,-122.354,1488,19033
502648.0,3,1.75,2105,17041,1.0,0,0,4,8,1367,930,1959,0,98118,47.6993,-122.35,2053,18763
561632.3,3,2.5,2550,4504,2.5,0,0,3,8,1766,0,2011,0,98124,47.5735,-122.352,2171,5833
387518.4,3,2.5,1617,4811,2.0,0,0,3,7,1620,0,2009,0,98061,47.4954,-122.126,1894,5456
398878.0,4,2.0,2536,51765,1.0,0,0,5,7,1880,855,1969,0,98041,47.5276,-122.171,1623,45083
470196.8,3,2.75,2519,10068,1.0,0,0,3,8,1603,963,1971,0,98118,47.6981,-122.357,1536,8593
545625.6,2,1.5,1058,5920,2.0,0,0,3,8,2961,0,2009,0,98060,47.7006,-122.016,1778,7232
342463.9,3,2.5,2054,5480,2.0,0,0,3,7,1447,0,2015,0,98128,47.5344,-122.329,1838,1710
944210.3,5,3.25,3858,17713,2.0,0,3,3,10,3722,903,2001,0,98007,47.6465,-122.26,3431,11748
296194.1,5,2.25,2367,11783,1.0,1,0,2,8,3391,991,1959,0,98165,47.5187,-122.157,3014,9478
371091.2,4,1.5,3660,21969,1.0,0,0,3,7,1506,1016,1971,0,98039,47.4103,-122.271,2027,7616
363037.7,3,2.25,3652,2095,2.0,0,0,3,8,1659,0,2009,0,98036,47.3783,-122.331,3141,8809
497470.3,3,2.5,1685,7172,2.0,0,0,3,10,1770,0,1985,0,98075,47.5493,-122.162,2630,8572
584646.5,4,2.5,1560,9840,1.0,0,0,3,9,1128,0,1981,0,98056,47.6977,-122.123,1960,10757
368380.5,2,1.0,1684,4862,1.0,0,0,5,7,1622,838,1955,0,98156,47.5023,-122.342,2057,7296
523964.4,3,2.0,2032,56104,1.0,0,0,4,7,1362,0,1977,0,98008,47.7639,-122.358,1675,8021
311471.7,4,2.5,2277,5512,2.0,0,0,3,7,3117,0,2014,0,98086,47.3917,-121.776,2174,4236
436101.6,2,1.0,1711,5880,1.0,0,0,3,6,1589,0,1962,0,98180,47.4675,-122.295,2182,4996
882562.1,4,2.5,3363,10001,2.0,0,0,3,8,1928,1030,1907,0,98152,47.7,-122.295,3019,6337
586650.0,3,1.5,2696,59234,1.0,0,0,4,7,3229,0,1971,0,98038,47.5847,-122.197,2898,9441
477737.8,3,2.25,1244,8894,1.0,0,0,4,8,1112,0,1989,0,98029,47.7517,-122.35,1489,6469
930282.7,4,2.75,4291,6147,2.0,0,2,3,8,3520,1035,2013,0,98124,47.7179,-122.256,4170,11392
426403.5,3,1.0,1512,18428,1.0,0,0,3,6,1679,0,1973,0,98042,47.3712,-122.167,2421,10005
490607.1,3,2.0,1853,6190,1.0,0,0,3,7,1578,0,1919,0,98126,47.6975,-122.36,1808,11621
443199.7,4,2.5,3156,21339,2.0,0,0,3,8,3261,0,1990,0,98045,47.4114,-122.137,2304,9565
464668.7,4,1.5,2631,8162,1.0,0,0,3,6,1760,0,1954,0,98182,47.5254,-122.163,2054,7638
482934.6,4,2.5,1982,5073,2.0,0,0,3,7,1969,192,2013,0,98063,47.7472,-122.365,1988,8465
906637.1,4,2.5,2019,9005,2.0,0,0,4,9,1938,0,2007,0,98006,47.5381,-122.091,3399,7601
325655.3,3,3.5,2571,5953,1.0,0,0,4,7,1189,633,1967,0,98038,47.3671,-122.272,1601,11780
888677.1,5,1.0,3497,19224,1.0,0,2,4,9,3556,0,1964,0,98007,47.6322,-122.261,2963,11406
565575.0,5,2.5,1668,30780,2.0,0,0,3,8,1618,665,1958,0,98064,47.7675,-122.158,1696,8066
360153.0,3,1.75,3613,10313,1.0,0,0,4,7,1889,1032,1991,0,98038,47.3859,-122.009,2175,5003
575043.7,4,2.5,2567,50672,2.0,0,0,3,8,3090,0,1992,0,98064,47.7613,-121.786,2508,51624
515504.1,3,2.5,1251,1577,2.0,0,0,3,8,1302,0,2012,0,98125,47.7006,-122.349,3253,1824
518090.9,4,1.5,2138,9604,2.0,0,0,3,7,1434,0,1978,0,98115,47.5192,-122.343,2049,7608
330899.8,4,1.5,2419,5042,1.0,0,0,3,7,1445,1089,1957,0,98128,47.5012,-122.286,2229,7055
964990.2,4,2.5,4139,236524,2.0,0,0,3,10,5128,0,1993,0,98008,47.6462,-122.155,4290,11736
470104.8,3,2.25,1468,12670,1.0,0,0,3,8,1439,474,1967,0,98046,47.3834,-122.157,2316,10631
526275.2,4,2.0,2228,10255,1.0,0,3,5,8,1518,920,1959,0,98118,47.5666,-122.361,2613,6487
383443.5,2,1.0,1614,5076,1.0,0,0,3,7,1641,0,1946,0,98128,47.5496,-122.252,2501,5023
402485.7,3,1.75,2567,15807,1.0,0,0,3,7,1482,974,1966,0,98042,47.3192,-121.985,1902,6570
339911.4,4,2.5,2548,10503,1.0,0,0,3,8,3487,0,2009,0,98038,47.6607,-121.777,2999,10320
586560.3,3,2.5,3114,2213,2.0,0,0,3,8,2397,0,2009,0,98107,47.3803,-121.874,1502,1796
305058.4,3,1.0,1475,9673,1.0,0,0,3,9,1647,0,1955,0,98008,47.5985,-122.116,1992,10383
494969.3,3,2.0,2281,8443,1.0,0,0,3,8,2136,0,1951,0,98120,47.7091,-122.347,1953,8241
385890.3,2,1.0,1906,5284,1.0,0,0,3,7,1478,512,1958,0,98176,47.4879,-122.161,1952,8021
2205008.1,5,3.25,2966,10049,2.0,0,0,3,8,4263,0,1999,0,98037,47.5869,-122.083,3823,10534
511595.1,7,1.75,3198,11290,1.5,0,0,4,6,1461,0,1954,0,98153,47.5214,-122.171,1681,6026
1651629.5,4,0.75,3643,207539,2.0,0,0,3,8,3363,761,1996,0,98078,47.7751,-122.078,3598,11354
874411.9,4,2.5,3100,4343,2.0,0,0,3,8,2476,0,2008,0,98158,47.611,-122.356,3116,5645
538889.8,3,2.5,1843,9593,1.0,0,0,3,7,1316,352,1971,0,98124,47.7351,-122.386,1578,8194
483402.9,3,1.75,1373,9422,1.0,0,0,4,7,1785,551,1981,0,98110,47.7111,-122.121,2723,7948
2042888.1,3,2.25,2951,9172,1.0,0,0,3,7,2193,1616,1970,0,98008,47.666,-122.317,2326,14875
2040518.6,4,3.5,4720,5972,2.0,0,2,3,9,4469,1645,1912,0,98122,47.5801,-122.271,3215,5305
515706.3,4,1.75,1810,15741,1.0,0,3,4,7,1219,1051,1980,0,98004,47.7451,-122.015,2479,12111
559142.6,4,2.25,1967,5496,2.0,0,0,3,8,1767,356,2007,0,98116,47.6958,-122.354,1639,7307
853691.0,3,2.5,3322,10120,2.0,0,0,3,10,3893,0,1996,0,98070,47.7203,-122.164,3699,9479
1063349.1,3,3.0,5334,7503,2.0,0,0,3,10,4527,0,1992,0,98077,47.6751,-122.08,4855,133505
295033.3,4,2.5,2719,9005,2.0,0,0,3,7,1368,0,2006,0,98163,47.4034,-122.146,1786,8339
521712.0,3,1.75,1449,3847,1.0,0,0,4,7,1494,635,1963,0,98128,47.7069,-121.985,2179,6061
868359.8,4,3.5,2585,168934,2.0,0,0,4,9,2517,0,1928,0,98117,47.6905,-122.353,2773,6053
598655.7,3,1.75,959,8626,1.0,0,0,5,7,1401,841,1953,0,98198,47.748,-122.342,1693,14631
300840.2,3,2.5,2502,10477,1.0,0,0,3,7,1412,0,1983,0,98122,47.7722,-121.794,1814,8361
940581.7,4,2.5,3030,9651,2.0,0,1,4,8,2719,1084,1968,0,98008,47.5971,-122.114,3231,10381
1470049.4,4,2.5,2847,11408,1.5,0,0,5,7,1594,1071,1956,0,98121,47.6008,-122.279,2862,7934
917644.2,4,3.0,2895,47551,2.0,0,0,4,8,3279,0,1990,0,98075,47.6495,-121.998,3290,13230
557430.3,3,2.0,2416,50934,1.0,0,0,4,7,2636,0,1981,0,98064,47.754,-122.356,3462,42268
830626.2,4,2.75,3624,6455,1.0,0,3,3,8,1860,1108,1956,31,98118,47.5932,-122.265,2412,5735
444732.5,2,3.25,1496,5526,1.0,0,0,4,6,1669,0,1969,0,98038,47.3373,-122.176,2084,8078
2955368.0,6,3.25,4252,6264,2.0,0,0,3,8,4759,0,2006,0,98072,47.6455,-122.263,3989,70086
569487.5,3,1.75,1647,6678,1.0,0,0,3,7,1413,573,1989,0,98075,47.715,-122.323,2281,6893
426069.0,3,1.0,3069,5605,1.0,0,0,4,7,1538,0,1969,0,98039,47.3737,-122.185,2091,16222
425214.4,5,2.25,1925,51807,2.0,0,0,3,8,1996,0,1991,0,98081,47.7529,-122.0,3371,61373
386959.9,3,2.25,1294,9247,1.0,0,0,4,7,1194,627,1969,0,98181,47.3969,-122.193,1932,10782
434488.2,3,2.5,1441,15978,1.0,0,0,4,8,1363,738,1995,0,98043,47.422,-122.145,1851,7853
808917.1,4,1.0,3174,11617,1.0,0,3,3,6,3575,1792,1953,0,98008,47.6626,-122.259,2383,7710
542086.7,3,2.75,1909,9457,1.0,0,0,4,7,1426,772,1971,0,98120,47.7085,-122.346,1798,8135
692643.3,4,2.5,2744,9489,2.0,0,0,3,9,3161,0,1992,0,98011,47.5218,-122.107,2956,12583
358270.1,3,1.75,1426,1392,1.0,0,0,3,7,1224,0,1961,0,98148,47.3343,-122.291,2030,2086
375536.3,3,2.5,1501,8741,1.0,0,0,3,8,1486,0,1969,0,98160,47.3999,-122.159,2641,6661
1453709.5,5,3.5,3302,20502,1.0,0,0,3,10,1702,1056,1964,0,98036,47.5308,-122.265,2842,14178
489389.5,3,1.75,1432,4811,2.0,0,0,3,8,1175,0,1992,0,98108,47.741,-122.154,1700,7542
669075.9,4,1.0,2333,9127,1.0,0,0,4,7,1131,980,1967,0,98034,47.5097,-121.695,2951,10106
711771.8,4,1.75,1791,43578,1.0,0,0,4,8,2457,1005,1980,0,98007,47.716,-122.096,1580,17848
481597.3,3,2.75,3935,138652,2.0,0,0,5,7,2803,0,1990,0,98080,47.7093,-121.997,3516,7240
777007.8,4,2.5,2624,6817,2.0,0,0,3,8,3200,886,2004,0,98076,47.589,-121.977,2917,1460
375745.3,2,1.0,1559,9107,1.0,0,0,3,6,1515,0,1965,0,98150,47.3818,-122.16,2013,10623
354969.4,3,1.75,1500,15401,1.0,0,0,4,7,1440,0,1962,4,98009,47.7146,-122.151,2864,13482
590128.4,3,1.75,1293,9425,1.0,0,0,4,8,1670,0,1951,0,98124,47.7054,-122.339,1966,8254
837164.4,4,2.5,3172,33004,2.0,0,0,4,10,3355,0,1990,0,98061,47.5611,-122.135,2314,22412
521538.4,2,1.0,1592,6101,1.0,0,0,4,6,1428,0,1913,0,98115,47.6701,-122.34,2312,6634
856527.2,4,2.5,4485,23249,2.0,0,0,3,10,4261,845,1979,0,98066,47.5566,-122.097,3203,11581
376764.8,3,1.0,1218,4636,3.0,0,0,3,7,1222,0,2012,0,98030,47.3392,-121.953,1852,2270
624318.1,3,3.25,2225,7063,2.0,0,0,3,7,3578,0,1979,0,98008,47.6692,-122.172,3248,10321
1871984.2,5,3.25,2862,9361,1.0,0,2,3,7,3014,1627,1909,74,98126,47.6509,-122.267,3319,8655
1072858.4,3,2.5,2666,11771,2.0,0,0,3,9,3156,0,2007,0,98010,47.6039,-121.763,3502,10688
465971.0,5,1.75,1938,48963,1.0,0,0,3,8,1828,677,1980,0,98153,47.7105,-122.087,3074,22530
818668.5,4,2.25,3489,9564,1.0,0,0,4,9,3154,910,1960,0,98115,47.7021,-122.343,3640,5408
499933.1,4,2.5,2304,6437,2.0,0,0,3,7,2281,0,2009,0,98065,47.4949,-122.335,1500,5905
343480.1,3,1.5,1292,8244,1.0,0,0,3,6,1375,0,1963,0,98075,47.4184,-121.993,2093,10265
