price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
668487.3,4,2.5,2726,6946,1.0,0,0,3,7,2759,1004,1961,0,98118,47.5906,-122.271,2977,5140
1301508.8,3,2.25,3341,19996,1.0,0,0,3,8,2530,0,1960,0,98075,47.6055,-122.063,2767,10891
609793.4,4,1.5,1731,10226,2.0,0,0,3,8,2778,887,2008,0,98118,47.5963,-122.356,1529,5824
343665.4,4,0.75,2464,20420,1.0,0,2,3,7,2485,0,1972,0,98040,47.4036,-122.155,3459,16608
1789459.6,3,2.75,3446,18107,1.5,0,3,4,11,2922,0,1958,0,98011,47.679,-122.152,4267,10373
440247.2,2,1.0,1968,1429,3.0,0,0,3,6,1851,0,2006,0,98124,47.5286,-122.358,2036,2098
545035.2,4,2.75,1400,5556,2.0,0,0,3,7,1664,1151,1981,0,98127,47.7674,-122.284,1871,6400
414241.6,4,1.0,1393,10566,1.0,0,0,3,8,1264,932,1964,0,98008,47.6139,-122.264,1692,10549
1806857.8,3,2.0,2613,7981,1.5,0,1,4,7,1896,0,1920,0,98012,47.7194,-122.342,2166,11315
389347.3,3,1.0,1506,5708,1.0,0,0,3,7,1221,183,1961,0,98113,47.3221,-122.288,1832,5234
2164097.7,4,2.75,7104,11376,1.0,0,4,3,10,2205,0,1956,99,98198,47.6518,-122.265,4226,8424
375549.8,3,1.0,1378,10331,1.0,0,0,5,7,1835,0,1966,0,98066,47.5515,-122.162,1915,6405
945839.6,3,1.75,2211,7281,1.0,0,0,4,7,1646,946,1977,0,98163,47.402,-121.745,2154,11476
2612449.2,5,3.0,3703,9304,2.0,0,1,4,10,4435,1805,2007,256,98004,47.6465,-122.265,4973,10080
426745.0,3,2.25,1226,5358,1.0,0,0,3,7,1496,0,1992,0,98155,47.3903,-122.175,1726,8000
845480.8,4,2.5,3053,5514,2.0,0,0,3,7,1510,0,1927,0,98128,47.5763,-122.262,1986,7035
2058869.1,3,3.5,2632,5353,1.0,0,2,3,11,1908,0,2011,0,98063,47.646,-122.35,2531,6031
349640.1,4,2.5,3321,25062,2.0,0,0,3,8,1839,0,1993,0,98041,47.4188,-121.761,3183,7361
387264.2,4,2.75,2573,8540,2.0,0,0,3,10,1629,769,2011,0,98152,47.398,-122.292,1848,6709
600233.8,3,3.5,3057,123653,2.0,0,0,3,9,2904,0,1993,0,98066,47.586,-122.1,3464,37510
575784.4,3,1.75,1415,10499,1.0,0,0,5,7,1598,0,1976,0,98077,47.4323,-122.147,3261,8723
495831.5,3,2.25,2666,9150,2.0,0,0,2,7,1635,0,1981,0,98007,47.7754,-122.078,2371,7634
722374.3,3,1.0,1870,7177,1.0,0,0,4,9,1665,815,1930,0,98117,47.7256,-121.967,2021,6423
1765418.5,4,3.5,5077,8671,2.0,0,0,3,9,2621,0,1946,117,98126,47.5966,-122.351,4502,6373
1678328.2,4,1.75,5023,22084,1.0,0,0,4,7,3877,1488,1973,0,98045,47.5295,-122.166,2669,11983
346454.5,3,3.25,1903,6858,1.0,0,0,3,7,1389,0,1953,0,98177,47.3893,-122.186,1647,17412
2524870.5,5,3.0,4669,251240,2.0,0,2,3,9,3785,1140,1955,0,98008,47.6138,-122.153,3894,11037
387938.2,3,1.5,1455,5077,1.0,0,0,3,7,1460,0,1929,0,98116,47.5889,-122.279,1846,1403
504908.8,4,2.25,1490,10449,2.0,0,0,3,8,3058,0,1972,0,98070,47.5897,-122.173,3005,9374
868699.0,3,2.25,2684,8300,2.0,0,0,3,9,3179,0,2005,0,98057,47.6548,-121.964,2610,10066
1727008.6,4,3.0,3372,9979,2.0,0,1,4,9,3676,0,2008,0,98009,47.5832,-122.302,4006,21559
398388.7,3,1.5,1814,1263,1.0,0,0,3,7,1045,0,1946,0,98111,47.3555,-122.185,1411,7975
346908.7,3,2.0,1713,5993,1.0,0,0,3,7,1815,838,1927,0,98112,47.7511,-122.289,2059,7109
401101.8,3,1.0,2310,10375,1.0,0,0,5,7,1615,0,1970,0,98074,47.5186,-122.074,1539,7731
879409.0,4,2.5,4312,47672,2.0,0,0,3,11,3459,1327,2012,0,98065,47.6646,-121.988,2722,5924
1827885.9,3,3.5,7416,1581,2.0,0,0,3,8,4878,0,2006,0,98126,47.6537,-122.349,2418,8545
1446781.2,4,2.5,2342,9811,1.0,0,0,2,8,1781,0,1974,0,98039,47.5321,-122.16,3432,8593
607772.6,2,2.0,1652,5090,1.0,0,0,3,7,1814,357,2006,0,98118,47.6706,-122.36,1715,5825
1793540.3,3,2.75,1674,9149,2.0,0,0,3,9,3294,0,2007,0,98056,47.5651,-122.018,2669,5420
438712.6,2,1.0,1798,12692,1.0,0,0,4,6,1096,0,1972,0,98041,47.5055,-122.287,1816,16124
372412.0,3,1.0,1584,5903,1.0,0,0,3,7,1685,0,1998,0,98039,47.4203,-122.263,1990,6268
2058573.9,2,1.0,2193,11343,1.5,0,1,5,6,4785,0,1994,0,98010,47.7336,-122.158,4257,24860
560509.1,4,2.75,3009,18097,2.0,0,0,3,7,2978,0,1978,0,98162,47.5307,-122.27,2200,8422
996478.9,2,1.5,1523,6359,1.0,0,0,3,7,1414,0,1954,0,98104,47.477,-122.36,2107,5355
560896.0,3,2.5,2051,7769,2.0,0,0,3,8,1806,0,2010,0,98059,47.6773,-122.125,2431,7856
573058.2,3,1.5,2943,1567,2.0,0,0,3,8,1317,0,2007,0,98149,47.7576,-122.389,1762,1563
342296.7,4,2.25,2942,9622,1.0,0,0,3,7,2113,0,1967,0,98043,47.4188,-122.175,1789,15293
1323782.8,3,1.5,3932,27468,2.0,0,0,4,12,3238,0,1994,0,98044,47.6051,-122.069,3337,8758
414578.3,3,1.0,1397,20595,1.0,0,0,4,7,1319,0,1953,0,98041,47.3645,-121.991,1840,21914
317151.5,4,2.5,3826,4926,1.0,0,0,3,7,1521,924,1950,0,98132,47.5927,-122.261,1653,7413
739175.1,3,2.25,1150,40761,1.0,0,0,3,7,1134,0,1958,0,98047,47.6964,-122.344,1737,15673
403807.6,3,1.75,2424,9556,1.0,0,0,3,8,1401,1076,1957,0,98176,47.3939,-122.288,1756,5116
701705.4,5,3.5,3442,42164,2.0,0,1,3,9,3067,0,2008,0,98007,47.6896,-122.013,2072,71806
426634.7,3,1.75,1586,10472,1.0,0,0,3,7,1712,0,1992,0,98033,47.3878,-122.158,2585,10554
588140.6,3,1.5,2104,15642,1.0,0,3,4,7,1260,1058,1957,0,98129,47.7766,-122.36,1892,10976
305268.9,3,1.75,2476,8817,1.0,0,0,3,7,1215,868,1994,0,98065,47.39,-122.183,1803,8044
410552.5,3,1.0,1163,4676,1.0,0,0,4,6,1621,0,1965,0,98119,47.4662,-122.294,1705,5209
378023.8,3,1.75,3338,19231,1.0,0,0,4,7,1241,207,1992,0,98044,47.7654,-122.148,3900,24197
2117924.9,5,3.25,4208,9193,1.0,0,2,4,7,2739,1828,1971,0,98183,47.5399,-122.285,4029,8866
815237.2,4,2.5,3080,194848,1.0,0,0,5,8,3018,0,1995,0,98065,47.7479,-122.097,1654,41905
389020.2,2,1.75,2128,9118,2.0,0,0,3,7,2152,0,2004,0,98036,47.3708,-122.179,1528,4770
1715758.2,4,2.5,3526,9935,2.0,0,0,3,9,3237,0,2003,0,98065,47.6958,-122.361,2472,5920
373551.8,3,2.5,2693,6136,2.0,0,0,3,7,2323,0,1995,0,98040,47.3782,-122.005,2460,7359
595268.9,3,1.0,1615,16748,2.0,0,0,3,9,2028,0,1994,0,98009,47.7244,-122.338,2685,10455
2114219.0,3,2.25,11185,16852,1.5,1,4,5,4,5358,1396,1962,122,98134,47.616,-122.267,3848,20582
367116.9,3,2.0,3341,8619,2.0,0,0,3,7,2322,0,2011,0,98081,47.404,-122.27,2656,11290
1724786.4,2,1.0,1540,4123,1.5,0,0,4,6,1682,0,1926,265,98118,47.7223,-122.352,2026,5872
690689.1,4,2.5,1990,1216,1.0,0,0,3,8,1487,538,2009,0,98117,47.7524,-121.925,1342,1523
441384.3,4,2.5,3399,6871,2.0,0,0,3,8,3259,0,2011,0,98038,47.4061,-122.252,3116,6844
378817.2,3,1.75,1383,20488,1.0,0,0,4,7,2607,0,1965,0,98041,47.3881,-122.168,2347,17414
543906.4,3,1.0,1790,13857,1.0,0,0,4,7,1415,711,1969,0,98064,47.7579,-122.012,1809,14510
452019.7,3,2.75,2010,18004,2.0,0,0,3,10,4405,0,1993,0,98085,47.6684,-122.134,5353,27319
874847.8,3,1.5,3217,10146,2.0,0,0,4,7,2761,721,1996,0,98114,47.583,-122.077,2530,5461
651772.4,5,2.75,2013,8244,2.0,0,0,3,8,3094,954,1951,0,98120,47.6936,-122.352,2513,8256
844881.7,2,1.0,2235,13400,1.5,0,2,5,11,3857,0,1953,0,98006,47.6548,-122.349,3213,15443
489275.6,4,2.5,1795,10155,1.0,0,0,4,8,1552,1044,1977,0,98051,47.7305,-122.114,2173,6090
344187.9,3,2.5,2001,9889,1.0,0,0,3,8,1935,0,1988,0,98069,47.3599,-121.812,1662,10143
1927097.0,5,3.0,3615,17799,1.0,0,2,4,11,4029,1252,1955,0,98175,47.6527,-122.148,4214,10301
325470.9,4,2.5,2346,6254,2.0,0,0,3,8,1712,0,2012,0,98043,47.5794,-121.992,2714,6795
526690.9,4,2.5,3038,38543,2.0,0,0,4,8,2652,0,1998,0,98073,47.7004,-121.994,1531,36159
567665.3,2,2.75,2218,14419,1.0,0,1,3,8,1511,1566,1979,0,98064,47.5718,-122.092,1695,19747
326600.0,3,2.5,2720,1540,2.0,0,0,3,8,1457,0,2010,0,98043,47.4032,-121.698,1431,1812
2095089.7,4,3.25,3503,156480,2.0,0,0,4,10,2867,0,2005,0,98076,47.635,-122.114,3280,9224
999746.1,5,3.0,2668,5535,2.0,0,2,3,8,2917,1428,1994,0,98008,47.5582,-121.985,3058,9437
407094.3,3,2.5,2896,4999,1.0,0,0,3,7,3513,0,1991,0,98152,47.3957,-122.276,2075,5930
467420.1,4,2.5,2450,8483,2.0,0,0,3,7,4244,0,1993,0,98037,47.3335,-121.995,2073,6408
1449861.5,5,1.0,1341,17435,1.0,0,0,5,6,1306,882,1963,155,98126,47.6045,-122.285,1721,17709
368442.0,4,1.0,2485,6329,1.5,0,0,4,7,1604,486,1970,0,98124,47.3417,-122.34,2031,6494
338875.5,2,1.0,1200,5134,1.0,0,0,3,7,1523,0,1951,0,98149,47.5963,-122.28,1838,6700
1385800.4,3,2.0,1169,5628,2.0,0,0,3,8,2725,0,1931,0,98122,47.5253,-122.284,1956,6239
886581.9,3,2.75,3086,245097,2.0,0,0,5,9,2804,254,2011,0,98010,47.6117,-122.096,2924,10628
356413.3,2,1.0,1753,16998,1.0,0,0,3,6,1448,0,1953,0,98009,47.7204,-122.347,2588,17045
344825.3,3,1.0,1663,18843,1.0,1,0,4,6,1883,0,1969,0,98183,47.5224,-122.074,1954,10930
585007.6,2,1.75,2074,7500,1.0,0,0,3,8,1272,960,1985,0,98110,47.6662,-122.379,2151,7966
555943.4,3,2.25,1922,5985,1.0,0,0,3,7,1505,882,1973,0,98123,47.4084,-122.286,1746,6158
555331.0,4,2.0,2068,5450,1.5,0,0,3,9,2388,0,2012,0,98133,47.7174,-122.266,1501,6415
588328.8,2,2.5,1576,2009,2.0,0,0,3,8,1291,253,2009,0,98114,47.3576,-122.35,1669,1500
434159.6,2,1.0,1531,4442,1.0,0,0,3,6,1418,0,1955,0,98123,47.5045,-121.829,2547,5575
957277.5,3,2.25,1837,3008,2.0,0,0,4,8,1587,1295,1968,0,98003,47.698,-122.346,2818,7982
533492.8,3,1.0,1106,5051,1.0,0,0,3,7,1598,497,1998,0,98033,47.5285,-122.356,1604,5315
585511.4,3,4.5,2398,9495,1.5,0,0,4,5,1168,735,1957,0,98007,47.7048,-122.27,2887,4776
759358.6,3,2.25,2366,3568,1.0,0,0,3,5,1746,0,1992,0,98041,47.3973,-121.865,1683,15690
548306.9,3,2.5,2279,6550,2.0,0,0,3,9,2448,0,2014,0,98078,47.6059,-121.997,2891,7130
405143.8,3,1.0,1397,1536,3.0,0,0,3,7,1472,0,1993,0,98036,47.3669,-122.283,2020,9795
337516.2,3,2.5,3193,6189,2.0,0,0,3,8,1370,455,2011,0,98072,47.3896,-122.281,1711,4467
601850.5,4,2.5,1734,8318,2.0,0,0,4,8,2553,819,1930,0,98128,47.7051,-122.354,1456,16579
336728.0,3,2.5,3215,1455,2.0,0,0,3,8,2393,0,2002,0,98037,47.3896,-122.187,2145,6769
569387.1,3,2.5,1961,6320,2.0,0,0,3,8,2794,0,2010,0,98066,47.5282,-122.344,1744,5661
604250.1,3,1.0,1375,10864,1.0,0,0,4,8,1352,869,1958,0,98184,47.5335,-121.784,2568,7670
964495.3,4,2.75,2822,10027,1.0,0,3,3,7,2608,1522,1974,0,98080,47.5505,-122.14,3088,8530
389225.5,3,2.25,2875,22544,3.0,0,0,3,8,1614,488,1992,0,98041,47.4278,-121.978,1782,17175
515933.3,4,1.0,2677,10340,1.0,0,0,4,8,2175,876,1981,0,98072,47.7113,-122.151,3317,7685
1862979.1,3,1.0,2022,11136,1.5,0,2,3,8,1750,0,1916,0,98122,47.6502,-122.348,1997,7343
555485.8,3,2.0,1554,3494,1.0,0,0,3,7,1372,1117,1977,0,98117,47.6718,-122.332,1649,6330
348408.1,3,1.0,1440,9926,1.0,0,0,3,7,1723,0,1961,0,98006,47.5177,-122.41,1845,8158
432065.7,2,1.0,1509,8103,1.5,0,0,3,6,1462,0,1940,0,98153,47.5086,-122.198,2072,13063
547319.0,4,2.5,2597,5541,2.0,0,0,3,9,2605,0,1992,0,98069,47.7173,-121.99,2293,43730
567986.9,4,2.5,3562,2833,2.0,0,0,3,9,2842,831,2007,0,98113,47.5534,-121.857,2641,5571
555889.0,3,2.5,2014,9808,1.0,0,0,4,7,1327,0,1972,0,98157,47.7022,-122.118,1708,6158
331669.9,3,1.75,2361,15850,1.0,0,0,3,7,1469,901,1970,0,98031,47.4903,-122.178,2395,10999
1012988.1,3,2.5,3001,9712,2.0,0,2,3,8,2808,681,2003,0,98115,47.6858,-122.36,2743,5854
1885172.1,4,2.5,3042,7354,2.0,0,0,3,9,3935,0,2004,0,98055,47.6844,-122.128,3356,6169
3500752.6,4,3.5,3300,7838,2.0,0,0,3,9,3509,0,1987,0,98049,47.5651,-122.095,3387,10599
394275.9,2,1.0,1189,4229,1.5,0,0,3,6,1115,0,1941,0,98111,47.2821,-122.375,1659,5013
630986.9,2,1.75,2321,10325,1.0,0,0,4,6,1434,1138,1965,0,98120,47.7193,-122.335,1972,8206
476278.4,4,1.0,3123,8954,1.0,0,0,5,7,1524,759,1961,0,98184,47.5545,-122.273,1890,24024
327299.4,3,1.75,2376,10245,1.0,0,0,5,7,1432,907,1955,0,98187,47.5335,-122.261,1824,8669
520674.6,3,1.75,1760,9863,1.0,0,0,4,7,1256,422,1955,0,98154,47.764,-122.279,2362,10225
544627.3,3,1.0,2271,8170,1.0,0,0,3,7,1654,933,1961,0,98138,47.7552,-122.271,1952,8215
480272.8,3,2.25,3033,1507,2.0,0,0,3,8,1583,0,2013,0,98006,47.5751,-122.194,1395,1276
1262229.0,3,1.5,1630,1361,1.5,0,0,3,8,1355,0,2006,0,98119,47.6574,-122.274,2014,1598
574169.5,3,1.5,1825,10553,1.0,0,0,4,7,1271,1240,1955,0,98170,47.7413,-122.362,1643,14600
491821.7,4,2.0,2336,6595,1.0,0,0,4,7,1512,1045,1980,0,98125,47.7133,-122.278,1907,8248
570830.5,2,1.0,1451,5635,1.0,0,0,5,6,1418,0,1962,0,98057,47.7032,-122.015,1870,35612
317453.0,4,2.5,2236,8088,1.0,0,0,3,7,1838,945,1998,0,98075,47.3975,-122.19,1997,5865
410601.9,3,2.5,3437,5087,2.0,1,0,3,8,1711,0,2010,0,98033,47.5097,-121.814,2140,5414
511024.9,4,2.5,3093,10089,1.0,0,0,3,7,2751,0,1993,0,98066,47.7589,-122.175,1649,17097
1145084.4,4,3.0,4051,6189,2.0,0,0,3,9,3732,0,2012,0,98037,47.5835,-122.2,3007,7432
2663653.4,4,3.75,5216,18530,2.0,0,1,3,10,3962,0,1978,0,98011,47.6104,-122.142,4077,12380
341610.0,3,1.0,1630,9516,1.0,0,0,4,6,1383,0,1968,0,98011,47.7329,-122.134,2045,19451
410172.9,3,2.0,1858,17959,1.0,0,0,3,7,1352,272,1947,0,98113,47.5028,-122.295,2084,8238
460439.3,3,1.0,2527,8713,1.0,0,0,4,7,1138,0,1954,0,98165,47.5094,-122.19,2286,10735
338228.5,3,1.75,2733,19848,1.0,1,0,3,9,1336,846,1980,0,98069,47.3971,-122.165,2257,18192
594142.2,6,1.75,2539,21421,1.0,0,0,4,8,1492,0,1974,0,98038,47.7196,-122.091,1426,46122
639877.1,3,2.5,3325,9165,2.0,0,0,3,8,3310,0,2009,0,98010,47.6516,-121.974,3320,6491
503286.3,3,1.75,1554,5126,1.0,0,0,5,7,1309,518,1931,0,98120,47.5751,-122.346,1846,7823
379583.7,3,1.75,2475,9432,1.0,0,0,4,8,1526,1090,1980,0,98063,47.4205,-122.267,1816,16892
439700.4,4,1.75,3326,7755,1.0,0,0,4,7,2374,0,1970,0,98029,47.3796,-122.173,2885,10767
2349697.7,3,3.0,3918,10151,2.5,0,0,5,8,2077,1042,2003,233,98112,47.6391,-122.357,3036,1785
369652.7,4,2.5,3101,5511,1.0,0,0,3,7,2063,0,1990,0,98075,47.7661,-121.972,2707,175154
1878084.7,2,1.0,1561,55661,1.0,0,0,5,6,1239,0,1921,121,98008,47.722,-122.254,3023,10298
953406.5,4,2.5,2981,61949,2.0,0,0,3,9,3474,0,1981,0,98075,47.6369,-122.032,3180,17262
1926425.4,5,2.5,4047,22065,2.0,0,0,3,10,3076,1356,2006,241,98036,47.6087,-121.99,3555,10800
753416.9,4,2.75,1918,315026,2.0,0,0,3,10,2104,0,1995,0,98079,47.5946,-121.973,2085,124871
379924.1,3,3.25,1496,18016,1.0,0,0,3,7,1636,0,1975,0,98040,47.5128,-121.745,2145,14482
832356.2,3,3.0,2162,13164,2.0,0,0,5,10,1715,0,1998,0,98073,47.5715,-121.98,2292,145876
649833.9,3,1.0,1693,10721,1.0,0,0,3,7,1302,0,1959,0,98152,47.6689,-122.068,2023,8390
633689.9,3,2.5,1637,4471,2.0,0,0,3,7,1415,0,2005,0,98061,47.6929,-122.297,1306,5230
544458.5,3,1.0,1532,10450,1.0,0,0,3,7,1144,0,1995,0,98060,47.7257,-122.109,2165,10960
382791.1,4,1.0,2333,8378,1.0,0,0,4,8,1155,1056,1959,0,98154,47.3946,-122.303,1697,10675
2569450.5,4,3.5,3751,9539,2.0,0,0,3,9,2914,0,2006,0,98073,47.5677,-122.109,3549,12145
2945285.3,5,3.25,5786,2049,3.0,0,2,3,8,4092,1978,2004,0,98118,47.661,-122.331,3802,7475
619629.6,4,2.75,2189,186912,2.0,0,0,3,9,2253,0,2006,0,98060,47.7067,-121.98,2784,37109
449539.7,3,2.75,2983,9414,1.0,0,0,3,7,1633,1077,1975,0,98065,47.5438,-122.267,2015,15188
384008.7,3,2.0,1377,10007,1.0,0,0,3,7,1326,0,1956,0,98007,47.5315,-122.259,2056,10908
807898.1,3,2.5,1671,4993,2.0,0,0,3,8,3856,0,2011,0,98151,47.6024,-121.995,2814,5570
630396.9,3,1.75,2121,9697,1.0,0,0,3,7,1357,923,1970,0,98027,47.7581,-122.28,1625,5755
1777087.7,3,2.25,4272,16693,2.0,0,0,3,11,5373,0,1960,0,98009,47.5899,-122.29,4580,11183
489316.6,2,0.75,4031,21442,1.5,0,0,3,6,1157,0,1927,0,98116,47.5891,-122.267,1933,6139
622384.4,2,1.0,1917,11625,1.5,0,0,5,7,1659,1194,1916,0,98124,47.7216,-122.336,2259,9715
574772.5,2,1.0,3348,4441,2.0,0,0,3,8,1636,0,2011,0,98005,47.6364,-122.377,1839,5195
340127.3,3,1.0,1447,1664,1.0,0,0,3,7,1552,495,1992,0,98118,47.6966,-122.353,1666,6000
2061584.6,4,2.5,4214,382884,2.0,0,0,3,9,4370,0,2012,0,98074,47.5783,-121.971,3014,11239
440876.0,3,2.5,1969,5873,2.0,0,0,3,7,2306,0,1992,0,98035,47.3686,-122.189,1909,11747
379325.1,3,3.0,2001,4976,1.0,0,0,4,7,1877,0,1985,0,98074,47.2808,-122.202,1591,7026
845179.5,4,2.5,1909,13555,1.0,0,0,4,9,2776,0,1978,0,98010,47.5799,-122.07,2238,45885
335542.1,3,2.0,1969,6892,1.0,0,0,4,7,1160,292,1977,0,98116,47.7523,-122.321,1630,5280
590600.4,4,2.5,3301,9567,2.0,0,0,3,8,1553,0,1996,0,98038,47.7658,-121.979,1775,1633
3167841.5,3,1.75,6070,19963,1.0,0,0,4,7,2467,1309,1970,0,98013,47.6728,-122.259,5189,27491
381549.2,3,4.0,1728,8052,2.0,0,0,3,7,1617,0,1932,0,98010,47.7052,-122.178,1370,8211
896158.2,5,2.75,2511,11082,1.0,0,0,3,7,1566,938,1961,0,98153,47.6184,-122.162,1631,8035
334806.7,4,4.0,1972,6518,2.0,0,0,3,9,1849,0,1962,0,98120,47.5295,-122.263,1731,5336
577642.1,1,2.0,1941,2833,1.0,0,0,3,7,1186,1075,1928,0,98108,47.6693,-122.3,1209,5014
680994.2,3,4.75,2127,198518,1.0,0,1,4,9,2739,0,1996,0,98087,47.7324,-122.043,3485,42986
384122.4,2,1.0,1200,1594,1.0,0,0,3,7,1433,0,2011,0,98136,47.5075,-122.165,2026,10168
453689.7,2,1.0,1528,10233,2.0,0,0,3,7,1866,0,1969,0,98039,47.401,-122.16,1944,8868
488962.0,4,1.0,3220,5339,1.0,0,0,5,7,1755,609,1964,0,98010,47.5348,-122.33,1798,45378
324971.7,3,1.5,1544,9325,3.0,0,0,4,6,1652,0,1991,0,98038,47.3703,-122.27,2066,17361
1834487.6,5,4.0,3560,4675,1.5,0,0,3,8,1614,0,1913,147,98120,47.636,-122.364,1704,5920
1927527.8,2,3.25,2726,10154,2.5,0,0,3,8,3067,0,1995,0,98039,47.5295,-122.178,2047,1697
859223.7,4,2.5,3259,9456,2.0,0,0,4,8,3070,887,1978,0,98034,47.5892,-121.991,2596,6182
370907.0,1,2.75,1486,15675,1.0,0,1,4,7,1146,936,1981,0,98013,47.5422,-121.964,1906,19642
329840.7,2,1.5,1862,7480,1.0,0,0,4,6,1153,778,1955,0,98148,47.5024,-122.296,1711,10078
4239611.8,5,3.25,4023,14496,2.0,0,2,3,9,4589,1474,2008,194,98044,47.6509,-122.287,5019,22420
378327.3,4,2.0,1438,6164,1.5,0,0,3,7,1769,0,1955,0,98125,47.7765,-122.345,2619,7353
