price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1273648.2,3,1.0,2195,8988,1.5,0,2,3,5,4834,0,1927,0,98011,47.6064,-122.157,3666,19097
355934.0,3,1.5,2368,12608,1.0,0,0,3,7,2297,0,1970,0,98077,47.395,-122.15,2493,11246
385327.8,3,2.0,2423,1260,2.0,0,0,3,7,1536,548,2008,0,98036,47.3926,-122.292,1483,2019
592008.1,3,3.25,2198,6456,1.0,0,0,3,7,1399,1042,2011,0,98122,47.643,-122.344,2890,6385
532941.5,3,1.75,2450,1857,1.0,0,0,3,7,1446,368,1962,0,98006,47.4933,-122.282,1607,6717
296052.1,4,2.25,2956,17358,2.0,0,0,4,7,2885,737,1994,0,98037,47.3636,-122.014,2163,23310
273878.4,3,2.25,2715,10845,1.0,0,0,2,7,4554,0,1978,0,98070,47.6057,-122.149,3057,9775
344765.4,3,2.25,3099,49538,1.0,0,0,3,8,1472,501,1981,0,98039,47.7562,-122.066,1774,11235
861685.1,5,3.25,3411,15477,2.0,0,2,3,11,1384,1600,1917,0,98007,47.6032,-122.147,2765,16014
1185827.3,4,3.0,2746,11208,2.0,0,0,4,8,3204,0,1992,0,98036,47.7526,-122.036,3069,16701
547676.3,3,2.5,1166,5823,2.0,0,0,3,8,2510,0,2012,0,98067,47.68,-122.119,2757,6980
355823.2,3,1.5,2782,1389,3.0,0,0,3,7,1667,0,2012,0,98124,47.5719,-122.347,1719,1562
994477.8,3,2.5,2205,46134,2.0,0,1,5,10,2233,1525,1969,0,98061,47.5364,-122.163,2734,5539
356617.0,2,1.5,1657,1675,3.0,0,0,3,7,1739,199,2012,0,98122,47.569,-122.352,1644,1812
476439.3,2,2.25,1255,1876,1.0,0,0,3,7,1399,586,1981,0,98118,47.6885,-122.336,1464,1421
432416.6,3,2.0,2616,13951,1.0,0,0,4,7,1763,475,1971,0,98010,47.5307,-122.08,2122,9992
307238.1,3,2.0,1388,14925,1.0,0,0,3,7,1272,951,1957,0,98126,47.6014,-122.332,2735,1615
589297.5,4,2.75,1702,9336,1.0,0,0,3,8,1383,0,1924,0,98069,47.6871,-122.139,1750,6191
365065.2,3,1.75,1696,9706,1.0,0,0,3,7,2015,0,1954,0,98167,47.4956,-122.14,1904,6257
485076.9,3,2.5,2782,4489,2.0,0,0,3,8,1852,0,1994,0,98058,47.7402,-122.0,1791,6082
442111.6,3,2.5,2711,8282,2.0,0,0,3,7,2859,0,2012,0,98035,47.7762,-122.341,2087,7250
315157.6,3,1.75,2979,7740,1.0,0,0,4,7,1994,1192,1971,0,98040,47.5397,-122.267,2156,8180
378746.8,3,2.5,4411,7394,2.0,0,0,3,9,1810,969,1967,0,98123,47.6029,-122.313,2812,5698
1022367.2,3,3.0,3589,115471,2.0,0,3,3,10,3772,0,1993,0,98011,47.6297,-122.118,2667,14448
508141.1,3,2.0,2523,8570,1.5,0,0,3,7,3106,0,1972,0,98070,47.5768,-122.262,1977,7280
1358481.9,4,3.5,3415,9225,1.5,0,0,3,9,3331,1023,1913,0,98118,47.5774,-122.352,3425,8873
353720.1,4,1.75,2277,6924,1.0,0,0,3,7,2277,0,1959,0,98040,47.318,-122.302,2923,8210
371673.5,3,1.0,2200,9057,1.0,0,0,3,6,1137,0,1973,0,98062,47.3585,-122.205,1549,9491
548151.4,3,2.5,1794,7682,2.0,0,0,3,8,1457,0,1994,0,98058,47.7514,-122.114,1484,31921
321430.2,4,4.0,2495,4568,2.0,0,0,3,7,1481,0,2010,0,98129,47.3884,-122.359,2310,8264
336082.1,5,1.5,3785,20184,1.5,0,0,3,7,2909,0,1974,0,98033,47.3914,-122.174,3241,6600
1467379.5,4,3.25,3732,9231,1.0,0,0,3,8,4017,1197,2006,0,98125,47.5905,-122.278,3036,7810
709282.7,5,2.5,3724,11597,2.0,0,0,3,9,2982,0,2006,0,98072,47.5275,-122.163,1911,14212
418391.3,3,1.0,1381,21261,1.0,0,0,4,6,1614,0,1930,0,98033,47.5141,-122.284,2270,5013
429997.0,2,1.0,1662,9820,1.0,0,0,3,7,1274,553,1979,0,98062,47.6961,-122.283,1670,7665
1882724.2,3,1.0,5752,49789,2.0,0,4,3,9,4835,0,1990,0,98049,47.5974,-122.109,5107,23253
376089.9,4,2.25,3164,7759,1.0,0,0,4,7,1560,0,1981,0,98035,47.391,-121.797,1805,11772
514922.9,5,2.25,4279,7930,2.0,0,0,3,8,2672,0,1915,0,98114,47.6497,-122.333,3118,6166
610387.7,4,2.5,2136,258277,2.0,0,0,3,8,1715,0,1987,0,98077,47.7265,-122.013,2387,5504
764797.1,4,1.0,1301,10605,1.0,0,0,2,7,1563,199,2008,133,98120,47.6515,-122.281,2791,7993
423941.9,3,1.0,3158,10401,1.0,0,0,3,6,1424,0,1968,0,98034,47.3912,-122.175,2363,8649
680755.1,2,1.0,1625,5841,1.0,0,0,3,7,1696,0,1960,0,98118,47.6359,-122.346,1719,15575
478161.9,3,2.25,1625,10098,1.0,0,0,3,7,1606,1018,1962,0,98059,47.6522,-122.352,1864,14779
385837.0,4,1.0,3071,194891,1.0,0,0,4,7,1921,0,1978,0,98008,47.5303,-121.787,3501,12331
1168538.8,4,2.25,3325,10334,1.0,0,2,5,8,1560,1062,1963,0,98112,47.6517,-122.349,2896,12006
415529.6,3,2.25,2335,1434,2.0,0,0,3,7,1238,0,2010,0,98042,47.3657,-121.98,1611,6911
330855.1,4,1.0,3725,6066,2.0,0,0,3,7,3153,913,1978,62,98151,47.3858,-122.301,1958,7264
525498.9,2,1.0,1290,5593,1.0,0,0,3,7,1359,0,1919,75,98119,47.5854,-122.28,1753,5879
470342.4,3,2.0,963,6106,2.5,0,0,3,9,2060,0,1920,0,98123,47.6849,-122.273,2209,6220
486636.1,4,1.75,2605,8770,1.0,0,0,4,8,1263,0,1970,0,98006,47.7654,-121.882,2687,10388
494852.1,3,1.75,1349,3977,2.0,0,0,3,10,2017,0,2015,0,98115,47.5969,-122.363,1426,5899
450888.2,2,1.0,1675,5247,1.0,0,0,3,6,1607,0,1958,0,98178,47.5099,-122.278,2257,7310
902200.8,3,2.5,4589,13904,1.0,0,0,3,8,4101,0,1989,0,98039,47.591,-122.179,3373,11391
1571305.3,3,2.75,1888,16732,1.5,0,4,3,8,4030,0,1956,84,98009,47.6671,-122.253,2249,10305
386146.1,2,2.25,1714,1289,3.0,0,0,3,8,2026,0,2012,0,98119,47.5983,-122.343,2324,1964
379488.4,3,2.5,2420,1536,3.0,0,0,3,8,1342,615,2010,0,98122,47.491,-122.336,1699,8583
575044.7,3,2.25,3846,84973,2.0,0,4,3,8,1951,0,1993,95,98032,47.6227,-122.177,3575,147957
288843.2,3,1.75,2535,20731,1.0,0,0,4,8,3541,0,1965,0,98010,47.5275,-122.163,3058,10058
556461.8,3,1.75,2368,6365,3.0,0,0,3,7,1459,1102,1929,0,98122,47.5836,-122.265,1998,6542
307895.8,2,1.0,1590,7667,1.0,0,0,3,6,2127,0,1957,0,98121,47.6725,-122.143,1945,9857
1600834.5,3,3.25,4105,192379,2.0,0,2,3,9,3159,0,1993,0,98009,47.6573,-122.269,3019,8551
1353595.3,3,2.5,2480,20054,2.0,0,0,3,10,2282,0,1996,0,98044,47.5907,-122.341,2397,114971
381694.5,4,1.75,2064,22554,1.0,0,0,5,7,1461,0,1973,0,98029,47.4964,-122.201,1803,13445
494217.8,5,2.25,3849,10131,2.0,0,0,3,10,3728,0,1991,0,98071,47.5149,-122.118,3397,11671
1347342.5,3,2.75,2821,16087,1.0,0,3,4,8,1905,1711,1981,0,98039,47.6457,-122.106,1864,10370
355627.1,4,1.0,2318,10058,1.5,0,0,3,6,1538,0,1958,0,98011,47.4949,-122.287,2179,8679
383183.4,3,2.25,3125,7647,1.0,0,0,4,7,1800,389,1972,0,98038,47.5085,-122.127,1813,8208
531287.3,5,2.0,2754,18930,1.0,0,0,4,8,2400,1024,1979,0,98039,47.7415,-121.865,1991,10870
331562.8,2,1.0,1167,10873,1.0,0,0,5,6,1353,0,1954,15,98128,47.5451,-122.289,1861,7503
298080.6,2,1.0,1594,18257,1.0,0,0,4,6,1623,271,1974,0,98159,47.5856,-122.342,1711,13467
1556342.4,5,2.75,3858,8750,1.0,0,0,3,7,3949,965,1956,0,98181,47.586,-122.269,2715,19245
602375.1,2,2.75,1211,4639,1.5,0,0,5,7,2435,0,1933,0,98120,47.7143,-122.321,1724,6353
1661006.9,5,2.25,3231,9954,1.0,0,0,4,7,1810,0,1972,0,98009,47.5512,-122.17,3652,19806
777098.5,4,2.5,2935,4947,1.0,0,0,5,8,1699,982,1976,0,98148,47.7139,-122.345,1517,8854
372909.4,3,1.0,2269,14550,1.0,0,0,4,6,1274,0,1969,0,98036,47.4014,-122.165,1597,10592
280295.3,5,2.5,5421,10782,2.0,0,0,3,12,6235,0,2009,0,98046,47.377,-122.193,2566,12160
773144.0,3,2.75,2777,9428,2.5,0,0,4,8,1734,0,1996,0,98072,47.7208,-122.147,2858,17515
275146.1,4,1.5,3046,9993,1.0,0,0,4,7,3098,0,1971,0,98044,47.5246,-122.171,3039,11468
762182.8,4,3.0,2041,10555,1.5,0,2,4,7,1274,876,1966,213,98144,47.6591,-122.259,1544,11946
388042.0,2,1.5,1721,1252,3.0,0,0,3,8,1931,194,2014,0,98127,47.5905,-122.356,1807,2132
467876.3,3,1.75,2494,9039,2.0,0,0,3,8,1560,507,1971,0,98040,47.5218,-122.095,2502,10068
783430.4,3,2.5,2533,8603,1.5,0,2,4,9,1307,1989,1933,0,98141,47.6556,-122.274,2370,2602
408398.7,3,1.5,2551,1367,1.0,0,0,3,6,1575,0,1958,0,98127,47.2973,-122.276,1922,9676
315113.3,4,1.5,3443,7807,2.0,0,0,3,8,3043,942,1997,0,98043,47.3943,-122.094,2788,8122
409451.7,4,2.5,3610,5513,2.0,0,0,3,12,3811,855,1998,0,98043,47.5942,-121.849,3215,8763
1004458.8,4,1.75,3850,10322,1.0,0,0,4,11,2997,841,1981,3,98161,47.5924,-122.168,4432,8511
1170314.1,4,3.25,2751,20357,1.0,0,2,5,8,1945,1528,1959,0,98006,47.6576,-122.094,3487,9937
396054.7,3,2.25,1945,1759,3.0,0,0,3,8,1344,581,2013,0,98115,47.4937,-122.339,1345,1283
596489.0,3,2.5,1418,3943,2.0,0,0,3,7,2306,146,2014,0,98057,47.6619,-122.023,1438,5483
659528.1,3,1.0,1475,7648,1.5,0,0,3,7,1654,0,1914,0,98109,47.6791,-122.303,1877,4996
363741.7,3,1.0,1513,6229,1.5,0,0,3,6,1715,0,1960,0,98125,47.5832,-122.338,1714,6257
1318712.3,2,3.0,2131,4604,2.0,0,0,3,8,2080,208,2007,0,98120,47.6027,-122.301,2164,1348
521333.3,3,2.5,2585,9933,1.0,0,0,3,8,1782,417,1992,0,98063,47.7591,-122.301,2021,5300
392597.4,3,1.75,2515,4841,1.5,0,0,3,7,1427,0,2009,0,98155,47.3937,-122.273,1621,7233
772093.8,3,2.5,3869,4951,2.0,0,0,3,9,3596,0,2008,0,98039,47.5968,-122.278,2561,5123
1341484.0,4,2.5,3340,143442,2.0,0,4,3,10,2776,0,1920,0,98154,47.576,-122.322,2148,5261
329018.9,3,1.5,1449,6155,3.0,0,0,3,8,1560,0,1981,0,98008,47.5278,-122.173,1869,5992
562447.7,4,5.25,3337,6394,2.0,0,0,3,8,3933,0,1990,0,98079,47.7674,-122.104,2509,6832
608317.9,4,2.5,1919,4830,1.0,0,0,3,7,2819,0,1979,0,98069,47.7331,-122.103,1854,6778
480108.9,3,2.0,2357,10978,1.0,0,0,3,7,1879,500,1955,0,98115,47.5661,-122.33,1950,7833
374081.6,2,1.0,1491,9550,1.0,0,0,4,6,1516,0,1953,0,98174,47.4771,-122.294,1757,15348
471522.9,3,1.75,2001,10690,1.0,0,0,3,7,1466,882,1992,0,98124,47.5751,-122.273,1846,6050
1256595.2,3,1.5,3295,8941,2.0,0,0,3,7,2125,0,2005,0,98117,47.5159,-122.284,2943,8821
785271.1,3,2.5,3129,155756,2.0,0,0,3,8,2654,0,1993,0,98010,47.7115,-122.167,2823,8362
529202.0,3,2.25,2534,2017,3.0,0,0,3,8,1349,1075,1934,0,98124,47.7088,-122.271,1433,11255
333562.7,3,1.75,2593,1970,3.0,0,0,3,7,1348,219,2012,0,98130,47.4913,-122.269,2034,2142
342312.0,3,1.0,2915,5323,1.5,0,0,3,7,1509,0,1981,0,98054,47.5097,-122.298,1866,6592
446055.7,3,1.5,2353,1476,2.0,0,0,3,7,2422,488,2010,0,98123,47.3496,-122.293,1967,2056
384447.4,3,1.75,2375,13604,1.0,0,0,3,7,1476,0,1980,0,98149,47.4071,-122.286,1642,8286
339313.3,4,1.75,1120,14250,1.0,0,0,4,7,1235,507,1981,0,98035,47.7634,-122.136,1645,5687
365834.6,3,1.75,1781,5719,1.0,0,0,3,7,1387,845,1953,0,98125,47.7056,-122.34,2141,7608
770983.5,4,3.5,1901,10503,2.0,0,0,3,10,3665,1088,2007,0,98075,47.6351,-122.156,2883,12678
354600.8,3,1.0,2656,8626,1.0,0,0,3,7,1848,0,1972,0,98005,47.5261,-122.273,1606,7780
358607.1,3,2.0,2424,8122,1.0,0,0,3,6,3024,0,1965,0,98040,47.3439,-122.285,1593,8556
350832.3,3,3.0,2640,10441,1.0,0,0,4,7,1491,479,1980,0,98036,47.4114,-122.068,1890,9916
754588.8,4,2.5,3393,8098,2.0,0,0,3,8,3144,0,2010,0,98036,47.5872,-122.114,2867,6393
519697.8,3,2.25,1340,11548,1.0,0,0,3,8,1411,428,1967,0,98004,47.6265,-122.012,1640,11564
408864.9,2,1.0,1775,10151,1.0,0,0,3,6,1740,0,1952,0,98128,47.47,-122.286,2150,7414
527311.5,3,2.5,2592,5790,2.0,0,0,4,8,3583,530,1992,0,98040,47.5889,-122.007,1584,7967
551679.1,3,2.0,1103,6963,1.0,0,0,3,7,1139,476,1909,0,98114,47.6804,-122.348,1627,6707
1643955.2,3,3.25,5821,7475,1.0,0,3,3,10,4888,809,1946,0,98008,47.6498,-122.183,4576,8593
1179555.3,5,3.5,4467,29143,2.0,0,0,3,10,4654,0,2003,0,98088,47.5542,-122.164,4618,20384
356749.4,3,1.5,3469,8006,1.0,0,0,3,9,1924,1622,1966,0,98008,47.5934,-122.166,3324,10487
2197403.3,5,4.5,2777,9059,1.0,0,0,3,8,3368,1177,1911,79,98109,47.6806,-122.286,3025,5814
321170.1,4,2.5,4907,10338,2.0,0,0,3,11,3522,0,1995,0,98044,47.603,-121.974,2835,50507
399595.6,3,1.75,2026,10277,1.0,0,0,3,6,1195,0,1963,0,98183,47.2944,-122.298,2226,12119
601538.8,3,1.0,1803,52583,2.0,0,0,3,8,4545,0,1990,0,98072,47.5449,-122.092,3220,7201
304097.8,5,1.0,1304,11837,1.0,0,0,5,7,1488,1010,1971,0,98181,47.4921,-122.285,2210,7958
378194.9,3,1.5,2841,6471,1.5,0,0,5,7,1623,966,1911,132,98131,47.7093,-122.292,2039,6393
334805.4,4,2.5,3101,5156,2.0,0,0,3,7,3257,0,1997,0,98041,47.3843,-121.986,1992,4969
351866.5,3,2.25,3958,3494,2.0,0,0,3,7,3228,909,2009,0,98123,47.5849,-122.279,2173,8880
401228.1,3,1.5,1666,9664,1.0,0,0,3,7,1381,0,1992,0,98033,47.3854,-121.782,1759,7238
538656.7,3,1.0,1914,11885,1.0,0,0,4,7,1520,0,1971,0,98057,47.4821,-122.286,2039,8971
757103.4,3,2.5,2020,8985,2.0,0,0,3,8,3407,0,2003,0,98011,47.7283,-122.184,3701,7769
731597.5,6,2.25,2047,5547,1.0,0,0,5,7,999,1130,1928,0,98109,47.5615,-122.345,1971,5197
405585.6,2,1.0,1623,6022,1.0,0,0,4,7,1585,752,1956,0,98122,47.573,-122.344,2107,6644
819102.8,4,2.5,2732,5208,2.0,0,0,3,8,3032,0,2009,0,98071,47.5172,-121.996,1846,6519
584527.1,4,2.5,2455,11156,2.0,0,0,3,7,2235,0,2012,0,98072,47.592,-122.009,2615,9661
549063.6,4,2.75,3569,9627,1.0,0,0,5,7,1856,979,1977,0,98126,47.7135,-122.363,1736,6035
1167095.2,4,3.5,4389,17144,1.0,0,0,4,11,2652,1609,1972,0,98035,47.5241,-122.167,3196,16693
563853.9,3,2.5,1552,6706,2.0,0,0,3,8,2740,0,2009,0,98125,47.7046,-122.273,2031,8097
760990.9,4,2.5,2685,9974,2.0,0,0,3,9,3064,0,2011,0,98071,47.6854,-122.016,3255,49583
1250045.9,4,3.25,2805,7256,1.0,0,3,4,10,2788,1052,1996,0,98196,47.6617,-122.284,2570,10526
551286.7,3,2.0,1633,5980,1.5,0,0,3,7,1970,0,1914,0,98127,47.5892,-122.267,1905,6581
700519.9,3,2.5,1132,10200,1.5,0,0,4,9,1411,0,1933,0,98006,47.5989,-122.09,2015,5504
842937.2,2,2.0,2734,3196,1.0,0,2,3,8,1433,1197,1914,0,98119,47.702,-122.341,1720,7833
482826.0,4,2.25,3804,9381,2.0,0,0,3,8,3237,450,2003,0,98039,47.7402,-121.956,2837,8389
526999.9,2,1.0,1735,6625,3.0,0,0,3,7,1384,0,2008,0,98117,47.7028,-122.369,1607,6893
1502428.3,5,3.5,2892,20491,1.0,0,0,3,8,1650,1065,1980,0,98122,47.5722,-122.172,3185,10419
762127.7,4,2.5,1859,59408,2.0,0,0,3,9,1789,0,1997,0,98071,47.6713,-122.104,2536,43901
340302.6,3,1.0,1512,8894,1.0,0,0,3,7,1637,0,1929,0,98113,47.6899,-122.281,1885,6383
1541412.6,3,2.25,3702,10005,1.0,0,0,4,8,5816,1634,1974,0,98038,47.5878,-122.107,2171,18770
512059.5,3,1.0,1306,6261,1.0,0,0,5,7,1411,912,1929,0,98118,47.6948,-122.341,1768,6788
785091.9,3,1.75,2247,4508,1.0,0,4,3,7,2165,0,1916,0,98123,47.6154,-122.26,2376,8949
